rowname	BBM_673_P283_01_VEB_001_R4	BBM_673_P283_01_VEB_002_R3	BBM_673_P283_01_VEB_003_R3	BBM_673_P283_01_VEB_004_R3	BBM_673_P283_01_VEB_005_R3	BBM_673_P283_01_VEB_006_R2	BBM_673_P283_01_VEB_007_R2	BBM_673_P283_01_VEB_009_R2	BBM_673_P283_01_VEB_010_R2	BBM_673_P283_01_VEB_011_R2	BBM_673_P283_01_VEB_012_R2	BBM_673_P283_01_VEB_013_R2	BBM_673_P283_01_VEB_014_R2	BBM_673_P283_01_VEB_015_R2	BBM_673_P283_01_VEB_016_R2	BBM_673_P283_01_VEB_017_R2	BBM_673_P283_01_VEB_018_R2	BBM_673_P283_01_VEB_019_R2	BBM_673_P283_01_VEB_020_R2	BBM_673_P283_01_VEB_021_R2	BBM_673_P283_01_VEB_022_R3	BBM_673_P283_01_VEB_023_R3	BBM_673_P283_01_VEB_024_R3
P0ADW8	2474480	1831790	1785990	1906090	1759520	2109200	1918970	1124840	2071740	1969760	1702640	877386	894466	1395380	951426	1176950	867929	1039100	1237770	1504790	547808	900712	1033040
P75874	14588200	11986900	13124000	13249600	11846700	12994500	14682300	8803940	15033300	13552000	12382200	15543400	11984400	13724100	12851000	12679800	10446600	13390100	13342400	13924900	11519100	12576600	13105700
P33355	2783050	2799380	2625950	2379210	2859400	2591830	2129120	2233730	2584070	2377590	2469260	2444380	2165520	2508590	1860480	2052310	1719020	2171030	2272610	2405200	2215620	2055360	2265880
P0A890	12748700	9780720	9200120	10340800	9103960	9823890	9016320	8023130	9838000	9162220	8749590	9118980	7313510	7293100	4711800	4528830	4249720	6281580	6849920	8096740	7690150	6340730	6498600
P52062	1743520	1819090	2269820	1696160	2318050	2124730	1730520	2616550	1807320	2063530	2170850	2609330	2382110	2337500	2291880	1815450	2328610	2428070	2330010	2554130	1740960	2141530	2123320
P0AAJ8	5380490	4819100	2919710	1929120	5767050	4115120	2210330	3776690	3487430	3436820	2965090	1984430	1103270	1395410	1366690	1304740	1342760	1732510	1798620	2107590	1743700	2214130	1756770
P0A8H8	6966480	4787360	5408700	3334670	4552020	5482620	6053640	2870520	5839080	5597020	5396470	5320200	3477120	4347160	4066510	4517300	3289990	4364360	4080820	5879550	4837870	3954780	3963040
P0A9K7	3974830	4262960	4791280	4872230	4913970	4399120	4394650	4966540	4380330	4556440	4590100	3303260	3327960	3406360	3478790	3484200	3359840	3329660	3588080	3355460	3264030	3293000	3260980
P0ACE3	6074760	4498030	4639190	4868490	4654420	5213940	5901280	3680810	5699840	5281010	5005940	9256940	7573340	7917130	5704290	7221660	5157110	7087380	7430290	8296580	7486660	7890780	7075320
P10908	6026020	5399780	6033900	4819270	6338140	5314760	5368880	6684670	5784610	5276580	5731200	4691180	4676040	4738930	4033550	3983690	4411900	4564540	4324120	5049620	4214290	4204470	4391370
P13857	3036530	2331650	2365350	1887330	2818750	2320040	1992290	1939560	2221500	2188120	2143660	1934330	1596220	1397160	1154880	1240610	1087660	1541110	1483320	1612360	1499130	1208190	1408050
P63417	30651800	24308100	23002100	22702000	30360500	27552600	21602000	21514400	25571400	26538600	24257100	20949300	16790500	19358800	15866900	17091600	13781400	17144400	17770700	20658300	16368800	19268000	19598900
P0DSF4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34727.2	41058.1	NA	NA	NA	36285.7	NA	NA	NA	17055.1	NA	NA
P0AFY8	43417800	34147700	29467900	25897600	33099300	33742800	29047700	23108000	33199100	29905200	28864200	27248200	21155000	23997500	19223100	21292300	16453100	22807700	22551600	26034800	20536100	23585100	23403400
P52102	1000000	683385	746965	452732	786271	587146	493715	404855	619848	786290	630943	896968	725240	738853	500010	632613	460822	661281	656318	801378	616115	682991	587625
P38521	42637600	29820200	27983500	28819900	29859400	33641100	32695500	20066300	31143900	29131000	29566300	24023500	22071500	22888300	21728300	21883300	18497000	22067800	24708700	24529300	15224000	21021000	23371700
P0AEI4	7470930	7183160	7830670	5139500	7804690	7035040	5978030	7817540	6656780	6644130	6896090	9693240	10191000	9333180	8782610	9580680	8688610	9049160	9003220	9314650	8700840	9691880	8753420
P0A9E0	1151270	1436160	1577680	1218720	1921890	1347270	952740	1823780	1403910	1295460	1353400	610579	560791	664424	605248	568176	701416	812046	805065	766396	591060	672114	707290
P37745	10451900	10359700	14813300	6961030	16781800	12396900	7386890	12464100	10397700	11180000	11083300	13175600	13137100	15050100	13872600	14314800	15230000	15338600	15652800	14561600	12530500	13627100	14256000
P25397	7682580	8151390	8667530	7039830	9499560	7929230	6982110	8703790	7635420	8015260	8248550	9730280	10067300	9918710	8788950	8823040	9003240	9537540	9383320	9484380	8926800	9070440	9184020
P64554	2986920	3079820	3244460	2824640	3586950	3279280	3462920	3127090	3061760	3330670	3505730	3913690	4391420	4870340	5237590	5416050	5367370	5100720	5052320	4671390	3602360	4725820	4832780
P0AFD6	20419000	21983000	29064500	16517400	27169800	22907800	19683900	26600200	22486600	23622700	23383800	18149100	19292200	18933800	17007600	17327300	17660300	18436100	17310600	18912400	16680000	18253600	17843200
P21362	14027700	17581400	12498700	36867600	8340210	16204100	33106200	9826140	25657000	16878300	16900800	7855470	9211330	6945240	9042420	7640650	10211500	6598020	7245160	6556410	6809200	4592890	7660240
P0AAL6	NA	368919	99989.7	120817	172099	184035	134873	NA	115238	224784	246171	NA	NA	NA	NA	NA	NA	NA	NA	96764.4	NA	56580.3	49044.5
P69908;P69910	62279800	65582800	72005500	103939000	63387000	86473300	130755000	71695200	94038200	80508400	81507200	58258000	66064200	56755100	83342200	76012300	81208900	81968200	79025400	69930000	90804500	74883200	79199000
P31678	8366790	9115150	10286900	11259300	9579480	9637480	10973700	10229800	10390500	9528600	9693890	9994680	9536470	8988520	9035560	7512080	9059730	8498550	8777900	9584320	10208900	7979180	8427570
P64610	592165	638424	826035	740125	1034890	717008	793042	638852	687610	639553	733469	1058290	1157380	1108060	1196170	1081280	1177750	1153710	1201250	1157610	936305	955357	1021790
P39337	6122380	5422790	4644930	4410790	4938500	5000120	4455640	3774490	5194000	4516010	4427130	4070680	3627240	3701320	3428890	2977630	2833590	3604570	3625210	3780800	3735790	3384100	3514780
P0ACK5	3189970	3026610	3510900	2878590	3841810	3222390	2688690	3895960	3112070	3274170	3389550	3308450	2934200	3126020	3038310	2981500	2862650	3390160	3147160	3294770	2936100	2907510	3049200
P0A8Y3	16333400	14086800	14317200	9513440	17227400	13186600	10430400	11847800	13412000	13054900	12743400	7723530	6550380	7221240	5937620	6621180	6055750	7089210	7032290	7297820	6370430	6873900	6834690
P77215	398080	297945	424082	571277	574883	529438	532562	293979	437557	477041	466072	NA	NA	631738	973907	945444	763095	742510	944517	470804	NA	855591	939190
P39304	765137	541111	700472	559253	923116	648543	599145	655358	672252	485798	622256	370786	381150	432034	397195	541574	465643	513893	453944	454551	323853	346962	466319
P22564	3771570	3410580	4916890	3440250	5969270	3990680	3332830	5162700	3500300	4114970	4241750	1581430	1477650	1743860	1432740	1258510	1574780	1724940	1902630	2282320	1491600	1650770	1601170
P23830	5609120	5527760	5759460	5981960	5307780	5087940	5680890	4860600	5104650	5575230	5737230	3099590	3708860	3924370	4687600	4364920	4259770	4374940	4316350	3448150	3680440	3894760	4023520
P0AEL6	5599650	5460080	5969800	10386800	5006490	6232160	7767040	3930510	6744100	6324750	6380690	5968020	6081450	5784370	5935320	5851360	5995850	5627640	5500820	5939540	4999700	4502050	5654810
Q46803	330038	301660	357781	161102	491635	263001	182492	313096	228265	409216	335135	NA	85721	NA	NA	100555	NA	NA	NA	NA	93457.6	NA	29346.5
P0AGI8	2611190	2656350	2766460	3153080	2706390	2549000	2700370	2629300	2809930	2924130	3126980	2014400	2492980	2594220	2647750	2575300	2666520	2737420	2632440	2289400	2041400	2581890	2781620
P0AGG0	2926160	2858870	3454910	2879240	3319250	3087100	2947620	3673840	3045620	3036850	3214280	3533070	3380710	3450900	2768160	2840450	3034020	3226630	3267520	3496650	3412900	3118820	3033630
P0ADV5	4593290	4494500	5517280	6107740	4999940	5122570	5745070	5254900	5733980	5671790	5705120	6131950	7640510	7124360	7004870	5983980	6928010	7057450	6375300	7020130	5524160	6090280	6969030
P75809	2849950	2676650	3052770	3002190	2785400	2807620	2760780	2311340	3152220	2747750	3037110	3175500	3059110	3592280	3500710	3242060	3674450	3842440	3817240	3516800	2739770	3281280	3842390
P0AAG3	1949440	2126500	2283250	2591730	2255070	2075640	2631730	2163500	2197050	2161880	2343000	1703360	1765050	1920870	1823080	1605630	1792580	1879510	1819960	1749800	1563760	1684130	1798290
P17109	963652	921550	1082230	959090	1261210	979430	836579	1110140	936094	911786	954122	1112030	1212130	1281570	1359300	1259070	1283360	1305460	1356460	1179670	1229110	1249400	1162800
P60546	16834000	13918500	12087600	13879000	13330100	12964500	14367500	8226940	14977300	12998300	12204400	11350600	9447130	13712000	13666400	13908500	10761900	12108400	13416000	13444300	11152900	13355200	15239300
Q46812	535237	206989	208391	NA	297993	152704	NA	228056	79413.6	176986	266031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P68567	2490390	2564480	2791320	2591110	2801380	2664880	3091850	2997640	2738220	2497300	2823500	3209620	3192470	3387780	3386490	3026200	3378260	3479010	3428340	3630880	2683450	2761630	3111620
P0ABI8	31835500	32198600	32262500	26364700	27491200	27488000	36473800	32347800	32195000	30220400	33993100	11872200	19178800	17117100	18072600	19690700	17275400	17884500	17258000	16052700	12656800	18492500	20323400
P0A9G8	1742570	1613870	2005260	1777950	2138690	1781890	1559760	1902670	1655220	1802320	1800870	1899620	1779040	2185390	1942570	1948030	2179140	2307510	2337870	2222470	1657670	1997150	2032030
P26602	2891180	2476860	3359660	2328330	2794560	2648210	2545930	2936890	2839810	2717490	2581710	2891590	2785790	2596750	2327520	2417090	2511050	2555480	2751720	2757130	2237580	2619130	2608470
P0ADR6	3192040	3202140	3506950	2959690	3731870	3314770	3213360	3604410	3051520	3384030	3424420	3488820	3398660	4059320	4195000	4273020	4009090	3842000	3965120	3553040	3769480	3727950	3966370
P0AC30	3616340	3617460	3697690	3561200	3855030	3372120	3470720	4121020	3639080	3598630	3585230	3928560	4330660	4001850	3735640	3821310	3845390	4073180	4162400	4181340	3653700	4131200	4137820
P0AFJ7	3460870	4817400	3482020	4666940	4554850	4057210	3907230	6943150	4069260	4092700	4017630	4286950	5153370	4820560	5302210	4992780	6436760	5478400	5349940	5096510	4429230	5731850	4974100
P64624	3750920	3791360	3947440	3666420	3759280	3223960	2790260	3454630	3351330	3516410	3463430	2881560	2909930	3209180	3267530	2853190	3960100	3589780	3407320	2851480	2654820	2873470	2873730
P75915	29505400	22238400	22655400	16240900	26240500	23688000	24412700	23874700	24918300	22574200	21234100	32689700	27786600	28420900	21256000	23887300	20955700	26330700	27761300	29934400	23886800	25092700	23893000
P36673	2514690	2558070	2610890	2482370	2507170	2520280	2442650	2174000	2269090	2568770	2354080	1988380	1602570	2065630	2072730	1978520	1897400	2123090	2131460	2071180	1820420	1796350	2083500
P64423	1613410	1533620	1797110	1663630	2030150	1790200	1694240	1906390	1671680	1694570	1785090	2277330	2389330	2126190	2031660	2048530	1930060	1862040	2019020	2252720	2432760	1838840	2008830
P26646	19925500	22149600	23356300	21974400	23162100	22445100	23975600	21374900	22594300	22081600	22809500	19778700	19628200	20242500	21753900	21770100	20174200	21576400	20764100	22085700	19596300	21688200	20992700
P0AEN4	1244750	1253680	1331010	1264790	1347210	1257610	1162500	1515030	1237170	1404950	1516660	2403940	2682350	2068260	1844430	1846980	2040900	1802550	1933120	2019800	2170750	1697710	1731340
P0ADS2	6933120	7522560	5917940	6716490	6345280	7125250	6214600	6567320	7659890	7384410	7035970	6426560	6361030	5637990	4702390	5663500	3492750	5421550	5440690	7586890	6684590	5719840	5888630
P0ADZ4	449511000	412142000	371064000	446202000	383138000	474901000	410018000	301709000	466290000	379475000	343255000	640253000	460198000	415607000	315031000	371069000	279561000	343314000	389306000	464470000	569530000	426315000	402573000
P31545	1029390	1114510	1199260	1306540	1328010	1117350	890651	1008120	1067920	1062690	1228320	1621760	1864900	2050050	1563220	1748240	1892270	1710560	1752100	2091360	2056980	1880300	1578590
P0AFJ1	31717100	27197600	23008100	23689400	25199300	25874200	22785600	16517500	25959200	26223600	23373900	20218800	14873500	16089900	14128200	16088400	11258600	15933700	15897400	17137800	16143400	17423100	16972700
P77202	5276840	4703480	4617160	4139400	4456660	5008400	4863490	3885610	4963280	4478830	4574390	4858990	4426650	4908290	4643540	4499900	3984030	5011990	4865550	5027830	3871800	4303110	4496720
P0A7R5	504872000	456981000	467815000	453648000	503536000	482786000	416954000	463203000	491775000	425227000	353997000	680803000	515402000	475677000	373254000	400987000	344148000	437735000	471030000	527294000	544823000	424125000	446067000
P0ADU5	87046900	60562500	59507900	66577300	65797300	70426100	77126800	40597900	72744400	70800100	61547600	49040000	40803200	39304600	33273300	37109500	27401500	38714700	37901600	39839000	39155800	34259100	42617000
P0A8F8	5071400	5183570	5390990	5381000	5493410	4853110	5076420	5653890	5193300	4929070	5109180	3949070	4897820	4398720	4878460	4318900	4837600	4587340	4734940	4483950	4307860	4571530	4752580
P61316	21245300	18916000	16220900	19934400	16489800	21103300	21895400	12784500	21187100	19477300	20469000	14087100	12184900	14571400	14883000	16020400	11900700	14298500	14509400	14705400	10019600	13162000	14998200
P0AEV9	2918400	2028530	2171600	1710810	2208630	2299770	1934270	1647400	2167320	2012090	1764450	1316520	1081230	1230830	1282850	666965	923672	1111920	1102900	1618810	1293060	1318030	1353790
P0ADP9	96861400	75258600	65670300	59572000	77841400	66822900	59014300	49877400	67949200	67385900	55982600	64830500	51081900	50733400	42158200	46211100	34448700	45107900	50291900	60361200	56628300	50382700	46509000
P0ADQ2	7125850	8081390	8302920	8054550	8129000	7990370	7775910	7102070	7578220	8008130	7369640	5329620	5747890	6743610	7395870	6997120	6762330	7530610	7050840	6109730	5298360	6426430	6743980
P51025	837121	750026	861721	743435	814504	867003	862658	698473	708558	838640	852346	555565	587164	724119	835555	933158	761156	786609	886200	869340	663277	752414	779077
P23256	3895800	3736160	4347230	2900300	4771780	3577410	2898910	4771860	3244370	3625140	3619860	2724950	2634250	2654560	2469500	2626730	2471400	2383590	2570090	2656930	2732490	2792230	2764950
Q46808	308982	391579	356710	90286.3	318864	206674	NA	373699	165302	262957	318782	220475	372187	457705	NA	NA	419933	414919	480583	475745	140330	392794	333216
P33919	867705	901954	861549	895214	800746	826031	917347	906999	994835	886704	988529	754204	915918	899831	1106610	1071830	1094660	1138020	1066950	879607	877925	844321	1001320
P39286	5385610	5238580	5555540	4686060	5304260	5153590	4439580	5549280	4952510	5244600	4938280	5696020	5112150	5439540	5160780	5343490	5003820	5700880	5461010	5893100	4992370	5177790	5261590
P24255	4971220	4988500	5069090	4615300	4859340	4992240	4752110	4183150	4582060	4637050	5090100	4161750	4373330	4777350	5128050	4908810	4529880	5101660	5048330	4353500	4118200	4543920	5056840
P15043	311867	358111	370858	323036	366963	320303	306894	300051	275922	371938	350198	461010	531141	455540	536886	526547	551204	494469	521290	487812	551675	454874	458185
P15032	85860.6	170561	115092	156593	109005	93531.4	142544	123087	116329	139062	118280	NA	76836.5	NA	66924.4	NA	115180	123037	97173	NA	77720.1	79251.7	88226.7
P77173	6873640	6112200	5832680	6972940	7073740	5998290	6305940	5549980	6205020	6325220	6466290	5322030	5383480	5908250	5734240	5475620	6013870	6159830	6193170	6585490	5352470	5152610	6117740
P24240	NA	3287250	NA	NA	NA	NA	NA	2975880	NA	NA	NA	51671.4	NA	NA	NA	NA	4661560	NA	NA	NA	NA	NA	NA
P0ACA7	19289000	19304000	23671600	17341300	22365200	21115200	20932500	22477700	20371300	20828200	21396400	19938700	17505200	20530000	20840000	21906900	19315800	20525800	20585000	17608400	17101700	21090800	22591000
P60624	567433000	466692000	413494000	508099000	470640000	482444000	447346000	337258000	476904000	446510000	409072000	565401000	471201000	497769000	397933000	421686000	363248000	451105000	469453000	492107000	464976000	447920000	492140000
P27848	4210220	4109180	4723580	3993030	4443480	4604880	4231110	4055880	4220620	4298880	4588700	4814410	4710410	4563700	4468880	4164870	4169020	4408090	4629100	4137290	3929400	4422600	4591910
P0A6T3	15718800	16231800	17627800	14400000	18891900	17031900	16289000	15713900	16549600	15899400	16933000	8474140	7476110	7775410	7054400	6885580	7450330	8068090	8463870	8783120	7766820	8039710	8349310
P76547	54387.6	NA	43186.4	NA	52613.7	15593.8	NA	39701.4	NA	NA	NA	36432	40005.7	53576.6	NA	NA	31782.5	63615.3	50099.8	62779.8	41931	16981.2	NA
P0A905	176219000	204675000	190774000	198556000	207759000	184302000	188787000	195250000	199818000	202030000	195934000	185241000	176309000	157958000	189862000	172254000	179070000	173455000	164095000	149074000	134333000	176220000	178288000
P09169	330164000	355535000	425215000	262407000	469597000	403427000	331950000	457589000	392058000	419102000	425229000	638217000	580547000	631612000	564005000	551983000	615375000	638177000	661011000	645043000	621330000	674319000	617282000
P37652	393399	391768	398865	419465	410056	396793	445647	876716	393134	327567	422760	329293	465339	462881	541319	687054	1182060	574648	390214	418796	374131	500033	470933
P37773	6320720	6807230	6845670	5331030	7390380	6509220	5963760	7677920	6440160	6736920	6868240	7863890	8234540	8981720	8272400	8747620	8374720	8789210	8783100	8622210	8053760	8764840	8425790
P0A8E7	140902000	107424000	95012100	100532000	107164000	111923000	104575000	74021100	109074000	108489000	99747200	100873000	83193700	92379300	78245100	80164200	67348100	92623100	87041800	93599200	94225800	93002700	105270000
P69441	431523000	361354000	315962000	312092000	342364000	374614000	304817000	256813000	368490000	345092000	308615000	234924000	175316000	201787000	156825000	186529000	137008000	184553000	189956000	214035000	201243000	223694000	224146000
P76001	3566180	2449710	2024110	3639990	2693110	2922080	2826610	2295810	3708200	3107550	3008900	2130440	1749040	2012950	1160390	1922780	1230400	1846280	1118980	2143730	1545100	1862200	2130790
P34209	13614100	14148100	16204100	12929600	16282400	14421900	14175800	15667400	14127500	14264700	15397900	10901200	11399300	11123300	10867400	10184700	11360300	12146600	11851100	11088500	10712000	10898100	10871200
P0AC33	40523400	47650400	52618300	24940200	45371600	43989400	29961900	61451100	42266800	46822600	46599300	13447900	14221400	15119600	13687500	15436100	14938400	15790800	13841500	14640700	11266000	13077100	14654200
P0AE18	20352000	19970700	23479000	18956800	26677400	22399400	18106700	21408500	19953400	20436100	21335000	24105300	24261800	26419500	24426900	23722100	26141500	26449100	24656000	24726400	21310800	24593700	24801000
P65294	19420700	23548300	23261700	25030200	23334800	22188900	22532200	23430800	24047800	20163500	23873300	7065130	7688640	9318290	11909000	9140990	10470000	10857900	10083800	9506620	9004390	11628100	10441300
P31433	6153480	6611180	6338740	5750430	6858470	6269290	5879360	7015610	6291690	6431510	6465760	4792000	5310420	5522920	5865360	5808100	5874820	6120020	5785860	5206890	4904770	5582040	5624320
P68206	116012000	89454800	65497900	117462000	86075600	114688000	140736000	69625500	136965000	102556000	100460000	24793100	21771300	23610500	27374900	25526200	19140800	22112800	26517100	23630200	23701600	16395200	28432900
P69924	13266100	12966100	14806800	12916200	13916800	13247200	12729800	14660600	13391100	13311100	14493600	12484200	12121500	13256300	12899800	12671600	12801300	13029300	12784600	13577700	11108100	13422300	12765000
P45475	256287	273613	213231	184059	461742	322833	212903	358049	324396	259380	223588	833946	654608	713118	536458	490458	711051	687277	783307	848883	879956	800656	746096
P64461	1445730	1276610	1070060	2088640	1499150	1851480	1786840	684938	2134370	1922010	1729620	334416	217070	393934	839699	649010	466902	475849	635206	454904	225647	523046	680708
P0ABD3	79320000	66421500	64735500	29539700	91408100	57752600	41876700	66661600	56953200	54417700	50904700	37837800	24649200	26472400	27711800	26659100	27228200	31424200	30691100	35568300	32695600	39232500	31256600
P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	1586340	1375260	1025200	1327520	1127830	1287480	1217270	482714	1314420	1324720	1082500	1246010	1044070	1015050	692404	920660	565613	810662	854494	997848	646068	917595	799927
P37182	5332860	3996030	3066310	3132490	5231830	3313870	2310200	2528330	3181840	3178960	2633130	2776670	1986730	2388860	2039800	1908920	1773790	2260130	2758490	2693770	2516370	2453750	2251220
P0A9D2	28746500	23442400	24625800	18598600	28561000	25705800	22402300	20062100	23069000	22879900	22360100	10953800	10128200	13689800	11229600	11788800	10519900	13940900	12882900	12063900	10782800	12607100	12747300
P0ADU7	396820	352698	574315	361915	688235	539874	520610	966516	508366	415087	609073	1055180	969538	761994	643263	753955	892702	783042	863974	985799	1027130	842994	729950
P31660	191915	409410	267516	869541	185841	537311	1068300	310373	752424	510310	647802	204317	111748	59796.8	221715	NA	75253.4	126796	128468	64573.9	99553.4	NA	116978
P0A7I4	16201000	16469300	18450700	14849900	18939800	16911100	16475000	19017800	15403300	18166600	18862800	21761400	23472200	25714100	26678600	25760700	26642200	26578600	26319600	23187600	22761200	26513800	26301500
P0AE78	11642900	10830000	11035100	10677900	11988400	11425700	10338900	10261400	10500300	10622700	10442200	8020650	8075640	9049720	8355760	8446450	7937700	8708650	8648790	8696250	7388410	7847270	8166200
P77212	1612350	1456470	1795050	2588600	1596740	1640500	2314980	1725690	1827620	1710470	1912650	1598410	1884430	1581490	1765560	1601190	1740690	1770690	1818080	1647290	1635670	1521840	1571550
P0AAV4	3958490	4033400	4608550	3863570	4507690	4040880	4590730	4278700	4055100	4089360	4381670	3554220	3957720	3547720	3507650	3203110	3563860	3784720	3686070	3380610	3445630	3153150	3245110
P41052	1646150	1718730	1654580	2017220	1679110	1789440	2016940	1742320	1578330	1647350	1795980	1488680	1646650	1832150	2204950	1927970	1988630	2028640	1902140	1930370	1172750	1700820	1862230
P46852	2828430	2704050	2905990	2912880	2749650	2689590	2983920	2911130	3179370	2682730	2668200	2246090	2179680	1874570	2094000	1703600	1971000	1925230	1936110	2168460	2107190	1950360	1911360
P0A8W5	11401400	10413800	9338480	8574820	9923790	9783680	8796020	10048300	9379490	9086480	8829730	12714100	10783400	10374900	9136800	9701730	9044640	10227100	9921850	9541910	11019800	10210200	10317700
P16525	2312210	2259590	2554300	2617020	2442920	2373820	2360420	2241880	2345640	2533480	2532340	2321450	2363880	3016580	3185740	3074750	3059870	3002640	3040280	3072600	2011910	2505420	2784620
P39177	168155000	129431000	121729000	101867000	163447000	125646000	84438300	106097000	113001000	112271000	103368000	55924300	42616400	37903800	29199700	28262500	23544700	32947000	35448700	43138300	47687100	42971100	36470800
P0A8K1	23685400	21879200	24232700	27336400	26686900	22617100	25095200	20676100	23035100	23958700	23465500	23633500	22547000	23614300	25606800	24517400	23732300	23130600	24486700	22329100	23719300	21895200	24315600
P28248	26801500	26227900	28976400	20791300	32025900	24252700	19467000	32105600	24764100	23816300	22541200	22394900	20573500	21117600	18146800	16319800	20939000	20313600	20432700	23124400	19659500	17076900	17894600
P76586	442527	399796	775229	723446	NA	737786	1124610	NA	559324	417267	580844	78587	NA	NA	757409	1124560	NA	564008	NA	NA	103975	NA	399559
P0A8X2	17355400	13540300	14804800	16500900	10728900	17261500	18399200	9527550	19293100	17013900	16306700	10821800	9260450	10381700	7930350	8491290	6874460	10238700	9346950	10626500	7332540	6861100	9267760
P75780	3969610	4611140	4738100	10992000	4066140	5121880	5485650	2738500	5389230	5286120	5638140	10214500	11931800	14419900	10357900	12899800	12189500	13475900	11288500	17238600	11053300	12077500	13345400
P0A8C1	44983400	40686600	38795800	40555700	40139000	41418500	33254400	34089800	47322600	35674600	38898800	31571600	29143600	29091100	22368900	21884400	22879200	28576700	25410500	29982900	25716500	24206700	25400700
P76046	1934770	2152550	1996340	1844110	2107620	1944790	1835180	2360980	2153980	1806780	1951760	1883550	1999930	1824080	1949430	1749640	2106990	1927160	1934400	1824540	2033400	1739450	1872240
P52612	326575	468419	421455	878812	228052	713471	589365	323182	629168	565306	688840	NA	NA	124978	NA	NA	NA	NA	41337	152749	185233	NA	NA
A5A621	1214260	1073600	516758	1173710	606198	633273	923978	622580	527308	1046270	827177	779479	787134	741372	473802	667875	575060	696348	634285	771160	1253170	817585	805699
P29013	1961800	2084340	2482410	3018060	2427200	2249400	2734910	2390840	2580420	2549920	2616680	1591780	1858080	2325490	2411480	1985380	2247010	1968420	2328160	2295850	1608070	1794610	2301700
P0AC47	27307300	28875200	25638700	13955500	38854000	25847900	12763600	29382300	21159600	22307100	21744800	21962900	16778100	22667300	19546800	18541200	20134600	19860200	20570300	23261200	19845200	27136000	21983600
P30847	636837	671199	653880	781498	587839	771243	692064	737209	719159	708514	830943	766919	825616	808909	883735	861005	857456	899662	789278	809550	842224	792772	888844
Q2EET2	NA	NA	88297.7	NA	175916	NA	NA	170813	203722	NA	149488	NA	133109	178623	276354	272846	230218	260280	320235	319379	NA	237019	172714
P75992	661241	466951	485216	378465	537990	324856	328939	323550	271804	323507	257726	162597	112823	207690	175990	157181	194590	225804	221600	217321	141286	177418	194111
P64616	911278	868805	560118	1548390	509672	738164	1326830	452004	1116560	969228	830505	NA	363431	369043	454982	444691	267400	390608	352485	417408	215929	270948	318582
P08400	594506	678563	691920	910555	559500	568185	798453	720442	804646	711739	694004	731107	890798	746648	713204	612297	651511	655725	758285	885107	884745	682263	733347
P30745	1383670	1595500	1150210	1408070	2272950	1696760	1621560	1708200	1347900	1400440	1309540	1180950	1975410	1862460	2034530	2003580	1881320	1490230	1298820	1292150	1050180	378676	977286
P0ADZ7	38197100	45012900	45253600	40803900	47646200	44384600	40327100	56916700	42996700	50234800	49471400	36626700	37212300	42643100	45923100	45028200	42242200	40248600	38898300	45922200	36085300	43969700	47071400
P77213	1548930	1525440	1592730	1758270	1522610	1616530	2167760	1443290	1636720	1624800	1746590	995250	1178080	1069090	1408290	1176360	1211320	1179000	1206330	1072460	976288	947836	1128360
P0ADV1	23290100	20447000	17332200	21082500	17550600	21058000	20422300	14319300	21447700	19562600	19266100	13562400	11463600	14603000	13546000	13775400	11712400	13891600	13290200	14025400	10430900	14508000	14897400
P0AB18	3577550	2900310	2253400	2746650	2233700	2738620	2362530	1620210	2616030	2377180	2688870	992585	1550540	1923570	1563040	1692540	1527210	1914220	1903250	2283580	1194640	1434700	1605000
P39187	16939700	16251600	15908000	20773900	9957740	17323700	26309900	9673070	22571800	17340600	17750300	1028550	1004000	1035300	1639030	1699290	943862	1198180	1236160	1173990	899133	850813	1461790
P0AFK9	80745600	85516900	81537100	82254000	75547400	86001400	85969700	70154500	89233200	80900200	85208300	71466500	66102500	71179900	70323900	71300700	62200800	74483400	73675200	71653700	59967900	71986800	75002400
P0A734	37543100	29882100	29336200	25827900	29552200	30932900	25512300	26986000	31727600	27807300	27350300	19664000	16245800	16689300	12965900	14226600	14258100	15861600	14544400	18701700	17045400	16742400	16733700
P26365	1215710	1273990	1095970	1622310	937643	1378650	1558450	1112540	1569450	1304620	1343840	1822500	1529840	1538920	1603190	1471120	1513300	1779730	1573030	1794730	1283770	1513480	1510920
P0ACC1	1033770	896720	980548	745259	1111860	826298	625506	1038810	792270	775278	783812	755978	800057	948996	882728	851833	1038380	903722	960885	1014770	689620	876840	930268
P38684	1143690	999056	1083040	1032520	1310460	1117580	1036790	1045250	1097260	1290420	1117340	651973	814655	944179	938144	857848	834405	864444	978378	844353	681157	835673	875672
P18956	10915400	9670030	10883300	13281200	8008580	10567000	13700100	8598440	12883500	9928120	10691400	8440680	8866890	8265330	8410180	8139850	7847490	8124720	7653340	8337100	7427860	7295780	7887380
P0A9S3	74762800	67286500	66167400	56270000	117413000	70971500	49508900	79063300	58933500	72770800	72892400	17045600	12221300	15290500	11682900	13327600	13004700	15638900	14297800	19922800	14594100	23620900	17481600
P28635	137099000	162965000	163345000	151323000	199955000	163943000	139127000	160236000	158888000	151084000	156710000	129999000	127988000	145581000	164938000	163272000	150276000	151939000	153137000	127093000	122602000	166818000	156437000
