rowname	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S5_Slot1-7_1_8641	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S14_Slot1-11_1_8645	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S23_Slot1-8_1_8642	Clinspect_E_coli_A_S29_Slot1-19_1_8667	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S39_Slot1-26_1_8675	Clinspect_E_coli_A_S42_Slot1-21_1_8670	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_QC4_Slot1-10_1_8644	Clinspect_E_coli_B_S53_Slot1-22_1_8671	Clinspect_E_coli_B_S58_Slot1-5_1_8639	Clinspect_E_coli_B_S62_Slot1-16_1_8664	Clinspect_E_coli_B_S66_Slot1-13_1_8647	Clinspect_E_coli_B_S78_Slot1-17_1_8665	Clinspect_E_coli_B_S85_Slot1-12_1_8646	Clinspect_E_coli_B_S86_Slot1-4_1_8638	Clinspect_E_coli_B_S91_Slot1-25_1_8674	Clinspect_E_coli_B_S98_Slot1-9_1_8643
P37757	14396.4	22664.4	16970.3	24244.5	19402.4	19304.8	20371.8	18259.7	21357	21594	20289.2	20796.4	15957.7	19335.5	18235.7	17887.2	18398.5	17270.7	17001.5	20181.8	20111	20541.3	21037.8
P09831	1042680	985529	932406	913467	1087670	854475	1139540	943114	894171	1256280	1119760	1031070	2403540	2136900	2379280	2587240	2091510	2330850	2288700	2793190	2655400	2499460	2749650
P0AG84	112590	181248	157040	145219	160458	137426	125429	213746	214403	116391	160066	138321	88588	112376	102664	112291	120857	92049.4	115489	83182	94389.9	96893.4	90680.5
P00582	212172	228031	211743	234794	235045	234838	248830	246830	241815	262983	243506	224382	230735	204419	235334	240102	206012	218194	219638	234224	236562	244382	227587
P0ACU0	13165.8	12235.4	13289.5	11395.3	11225.9	9713.37	7710.01	13699.4	11500.8	10376.4	9369.42	7638.94	9937.35	13165.2	10258.6	11709.3	9496.03	6785.04	6494.27	11166.3	8343.51	9301.28	12646.8
P11446	343949	436944	355896	393058	343222	411201	432432	356881	388950	413942	341762	404797	350618	546388	460912	480738	424200	373985	345273	507980	469674	437977	470750
P08312	606508	710472	708362	686682	675218	720597	697745	572162	664802	697536	614828	765667	678152	897465	784872	869920	852238	696931	532619	889020	840746	797899	854472
P37440	303553	297070	288055	349057	344076	433419	236815	346938	301312	272546	323615	356612	49878.2	90403.1	72528.8	73276.6	81083.7	43776	53165.7	84036.8	74583	62539	68112.2
P76536	239954	276583	236235	293317	242112	252186	273977	220754	253519	280449	252418	243916	368863	387275	353362	319955	311583	298300	337652	334707	359261	356823	398567
P39285	32029.6	38704.5	33136.2	35720.6	45293.4	36385	32223.3	39262.6	44919.2	33639.3	44196	36691.9	20627.1	33424.1	38889.7	37868.9	36070.2	30815.3	24893.1	39386	43867.3	31074.7	37273.9
P31992	195141	171788	156652	129953	192032	182726	99018.4	140740	157507	97354.6	220134	164188	67581.6	112083	177866	140195	139181	45364.6	41342.1	102372	169800	92114.4	66141.9
P76177	813254	1045310	773434	891325	1049620	1033840	678672	873467	1059380	710424	1084960	1017900	503043	911836	984413	857687	1098190	500714	440229	843244	864905	683593	779438
P37749	321658	380756	326453	366976	325310	375541	413094	295223	291389	407250	347060	327264	457168	496930	405054	496932	418294	408274	418832	450824	419604	492548	476694
P15770	70907.6	91878.8	77336.6	89134.4	80982.5	99535.6	96302.5	80223.1	89644.5	88891.4	86721.1	94167.8	124603	111251	104306	106409	104437	108068	114928	99944.9	112123	114034	99983.8
P0ADE8	486336	528721	509660	565187	538410	596625	456132	543561	600975	521892	597871	546020	374568	532168	537350	467737	490340	332025	329230	489744	445535	438742	445422
P25665	2711280	2568880	2578880	2862330	3070530	2653170	3499880	2535560	2656850	3371530	3037820	2935680	4116230	3889710	4187630	4452570	3477750	4389950	4297140	4592670	4677680	4502160	4168600
P75838	66782.5	59127.7	53606.2	55756.2	60090.5	55223.5	46149.3	63752.7	58740.8	45598.7	66116.4	63289.9	62647.5	111048	95325.3	99441	91734.8	69904.6	45939.7	97796.1	92306.8	95080	72789
P0ABK9	11509	16143.6	14069.5	29784.5	13191.2	21400.1	23089	11243.7	15129	24458.9	15054.4	23120.6	11502.9	12642.6	13240.9	9627.3	11036.3	8359.94	10119.4	15429.5	11585.4	9776.6	16143.7
P76540	6861.2	8683.79	6988.17	7480.56	9750.3	5265.16	7169.56	7922.29	6280.24	4448.81	7621.58	8311.77	9527.58	9442.9	7181.45	7025.54	7476.73	9437.09	8713.18	6873.37	9524.46	7716.6	7274.64
P04968	570720	524940	565116	588992	483994	597034	622581	524919	437799	662754	528862	658990	312062	333665	310907	279685	287249	263741	207897	330607	293111	265832	306562
P0AB83	5479.03	10550.4	7240.31	10674.9	7946.74	6561.1	9582.11	7123.6	9902.51	10573.4	7839.13	8015.56	9838.05	10458.8	8847.49	10050	10297.1	13640.3	11547.1	11417.9	10369.8	11035.8	10926.1
P0A7V8	1434570	1271410	1197100	1107740	1390120	1333300	1095260	1293900	1283170	1043800	1367710	1329600	1091780	1570760	1771690	1547620	1651030	1319700	1044830	1509160	1500810	1256050	1439650
P0ACF0	2490350	2510480	2398590	2372980	2791700	3006310	1970030	2892090	2895940	2091640	3907630	2437780	1494230	1844810	2776100	2015990	2676690	1259150	1404650	2318800	2110980	2055740	1717540
P76407	57979.5	53447.9	63590.6	51779.2	61469.7	56015.5	47356.1	65904.2	65111.5	59491.3	56616.6	54498.4	32038.7	43585.3	44350.7	44585.8	46864.8	39643.1	37936.2	42408.2	34454.5	41639.6	31915
P00961	542863	631607	571749	634890	596994	646553	619429	607450	658481	672566	648346	625798	607671	599312	663187	645759	628620	604424	540047	645870	651099	647083	609715
P0A910	5056510	4953180	4833550	4958620	5135340	5780030	5699760	5078200	5316580	5345450	5367800	5660550	4201010	4368800	5286320	4765140	4638650	4675810	3876370	4464580	4741930	4575610	4795020
P0A6L2	584945	501587	525102	463517	523440	501551	461464	514072	443679	447177	487219	554092	380961	493620	490332	497150	521449	338974	319353	480692	507236	488673	427676
P37197	9812.42	11503.3	11402.2	19907.5	8593.98	14775.9	20828.9	6222.03	9293.55	18967.6	9791.53	15340.2	13100.3	9272.9	10688.3	11425.3	11592.4	9937.96	11895.6	16303.1	13250.4	7751.14	12963.2
P0A6R3	107104	75733.1	97286.1	66335.3	121241	114753	70941	107569	122530	54657.4	141944	144768	98042.7	190806	303909	198902	262637	91933.8	63388.3	244297	164906	168550	153764
P10443	70251.1	71303.5	62840.4	68288.5	76736.6	75093.4	81456.1	75725.7	67760	88886.2	74612	79976.6	82255.1	79650.2	83410.8	87080.1	72535.5	81653.7	72124.7	94119.9	88821.9	82745.2	92883.8
P06983	360754	451114	386596	460118	454118	414481	404629	379067	466274	384390	393150	470340	310244	415410	376610	392087	416764	321456	302952	398920	420020	350515	373145
P76213	10388	14608.5	11348.3	16354.8	12098.2	9691.37	20045.7	10676.9	12381.6	13714.7	9339.63	12018.6	22366.1	19683.5	14299.5	22362.7	18681.1	20592.6	21087.7	20062	19072.4	19332.8	23039.3
P33599	349882	400381	360818	408264	409823	415944	457470	386035	414221	479879	418255	409007	310911	283304	281192	317826	258109	295921	279270	313701	314631	318501	315569
P17446	9680.15	11702	11399.6	10411.3	12193.7	11527.4	9891.23	11957.4	11651.5	11396.2	12089.3	12865.9	10132.8	10686.4	8387.77	11090.4	13028.9	10373.5	5515.95	9766.72	9773.38	9701.72	8136.52
P16703	144924	115631	127204	123212	127569	162323	91705.4	132790	134447	104941	127933	165520	119761	150600	163307	143153	169526	85201	84008.7	144667	129264	126453	112826
P0AEP7	7343.19	11455.3	9154.67	11287.7	8679.46	7045.18	11766.5	12396.5	8793.36	9601.2	9218.54	6542.52	6350.33	4700.6	5547.18	4345.96	4959.54	6508.32	8102.89	3089.17	4461.74	7437.54	5272.76
P0AFH8	1581660	1838370	1487700	1421690	2137200	1681050	1149180	1763570	2621090	1367180	2367530	1593690	595219	1467220	1654530	1634310	1585540	1052650	798446	1525390	1578560	1268440	1189160
P0AAH0	40578.7	45975.7	39585.1	30713.3	41406.6	36226.4	31129.7	41286.2	46115.3	34054.3	31593.2	35297.9	29405.4	38707.7	34625	40152.2	34635.4	26914.1	24269.3	34626.9	32610.5	28235.5	33450.6
P28632	90241.6	110037	96486.2	115233	108658	117176	84767.6	97099.6	81517.9	104023	95041.2	111201	87114.1	102540	87382.3	118273	87277.1	84537	63693.9	114191	115398	117938	83744.1
P45578	713786	970989	660750	1029660	970141	915767	952804	962440	1102480	1001460	991419	875118	1252380	1227090	1282510	1238290	1331740	1221530	1240460	1159020	1212290	1364790	1221060
P76558	792675	798390	765058	662182	781396	820476	732062	778884	709567	821649	848061	756933	236131	261712	264994	279001	265354	226809	232699	297603	271400	287217	237747
P19624	60470.6	65734.6	56946.2	66796.9	59367.1	60306.2	51676.9	54811.5	65425.3	50615.1	61056.2	54776	49874.1	62670.5	58461.8	57706.3	60464.8	56622.2	46969.1	59143.9	56283.9	53235.1	55493.2
P0A705	1084320	1257540	1110210	1141010	1226560	1343460	1086680	1212880	1302150	1171510	1311400	1235900	1124850	1424410	1532290	1486140	1510950	1146510	1078000	1457670	1461170	1290940	1334480
P66817	41385.1	61213.4	47749.5	67183.7	56836.1	52348.7	45397.9	42242.7	59192.4	44954.4	51377.5	55739.1	36795.4	56922.5	48504	46069.8	49299.1	35210.5	40000.9	43649.2	50316.7	54251.6	53616.7
P46837	158164	194929	172463	178988	189417	166166	191465	181253	184202	185204	186965	151274	258992	286508	267529	321411	269886	276355	271465	296058	295840	314650	293714
P68739	86424.5	99607.5	89399.3	82771.7	94092.1	82673.5	92920.9	96839.5	105617	72318.8	86319.8	92646.3	58341.1	91613	84088.7	98911	83683.6	60052.7	54353.9	82733.4	90901.5	80654.5	82907.9
P09372	432440	469224	403184	443211	454430	431053	347185	474819	528176	400248	437033	475624	322888	435924	451868	435045	517497	324323	284867	394603	435391	399732	355772
P06715	255569	280053	291464	231196	261285	274208	200030	249846	258003	207847	258330	258608	207233	296067	253250	293346	284225	206559	183370	269606	267361	239009	243511
P0ADA1	205265	134153	164359	105963	187631	157413	101533	140823	128378	89472.9	157492	193115	67040	137422	152549	137512	145960	75455.3	99885.5	156921	138356	89237.9	114109
P00370	1303900	1377610	1324910	1344880	1223090	1480930	1291650	1375400	1395270	1371160	1271070	1428660	1772190	1934650	2054180	1950640	2077870	1499850	1373850	1983220	1899690	1656650	1661740
P04816	984874	1052510	972225	864369	1144970	1030330	925563	876554	1047420	751385	1057670	1111970	695212	1154380	1132950	1120350	1087340	864271	660821	1181330	1207550	827353	894817
P68066	2698470	3509230	1951700	2681280	3019320	2103190	3231290	2139730	3258080	2525110	3294090	2612490	2377560	3620650	3271880	3440150	3517730	3592280	3030400	3258960	3414650	2723850	3063040
P0DP89	56095.6	67778.3	68970.1	71162.8	73125.9	70733.9	60372.7	70883.2	85186	57269.8	67012	49690.6	65083.3	58467.6	30433.2	22556.4	26243.4	22141.1	25536.8	40299.6	39340.4	30716.6	36801.7
P76344	2546780	1256470	1383720	1302040	1870130	1484710	2659190	717180	780906	2624840	2359780	2631600	6064350	8448820	8063830	7491360	5819600	7215940	5929920	7927470	9371830	7981650	4010490
P76402	1009720	397577	644549	268344	1127100	525387	171669	982017	410615	173317	721881	1219880	87921.7	348499	344928	330519	376817	93254	78853.8	278926	275614	178290	180826
P17115	49867.1	44976.8	47267.2	50137.2	52226.4	42508	42656.7	41762.7	44709.1	44754.6	40927.9	54341.2	30052.8	40451	39413.1	31761.9	38663.3	34451.3	30626.6	37954.8	35099.5	32318.1	33533
P0A8Q0	21351.8	37344.7	26425.9	40820.9	26863.4	47559.3	19542.9	21835.3	27585.5	36105.2	34988.9	42521.9	40574.5	35511.3	31943.4	21151.7	38954.3	40523.2	30368.6	40628.8	43657.9	27275.7	34826.2
P09980	14645	18224.9	15790.9	17900.1	15043.2	18363.2	18944.3	17067.4	16862.1	18401.2	16114	18323.1	21549.7	19627.8	17271.9	20369.8	19754.9	16878.2	20079.9	20165.6	18165.5	18960.1	19691.2
P68919	2781710	3554520	2402350	3159900	3446870	3168510	3048700	3201910	3612470	3121050	3820570	3697360	3138660	4129970	4471840	4046850	4293740	3573740	2748880	4225650	4040760	3759920	3500150
P0AF20	116186	119796	119868	112983	111246	125735	123905	118107	115416	124234	124707	135932	112918	113225	108752	95828.6	114649	90387.6	80869.5	123432	97530.9	105457	106526
P38104	50494	67635.2	63034.7	59575.8	61470.7	55857.6	49832.2	85789.6	87579.1	48155.9	53041.6	52054.1	9929.52	15442.8	14702.1	17816.6	16301.6	14978.6	18096	15940	16327.1	16842.9	19926.3
P0CB39	40067.4	35174.7	41201.2	36711.7	42754.2	41469.5	40108	41311.8	35407.5	37916.6	42810.1	44442	38992.6	53924.7	55866.7	51739.8	50469.2	44226.7	35975.6	51864.7	53999.1	42156.8	47665.8
P0A8A4	220815	229804	218950	205072	202292	222794	200078	226972	207158	195291	218129	218302	85787.3	89941.9	84736.1	77056.4	82151.8	67285.1	75746.1	82358	77499	73493.4	73532
P69797	323319	321580	289814	285468	320415	358574	272391	342302	353581	273844	310832	318992	690830	676939	683238	594796	663516	524467	530918	751732	638039	520223	588283
P0AEE3	28745.5	20615.1	25328.7	30540.9	24878.7	26769	27016.9	31566.5	20865	26526.5	25846.4	29180.5	31049.3	29593.8	29021.2	24332.5	31067.5	14869.6	28804.2	28142.7	19612.9	30398.3	20218.7
P0AAI3	320163	308660	306321	284220	304104	316528	304322	348155	356470	293207	338261	297259	252598	311380	354607	339521	327739	296888	310529	320703	322676	308332	301647
P0AEE5	1106700	1536390	1317690	1571140	1886180	1654100	1237570	1266490	1635090	1289300	1688320	1677950	32347.2	105018	93415.9	106061	147009	67057.1	55347.3	61111.4	83223.8	101825	69338.6
P37637	29237.7	22282.6	23875.4	23617.4	31101.6	18824.1	15705.3	26648.4	34519.5	15754	29431.3	23691.7	11601.4	31026.7	25693.8	21262	25964.8	12633.8	11311	27849.2	26836.6	18199.9	30623.6
P21889	865851	880651	762057	768583	792140	877174	825832	845658	828881	837098	808656	864495	824635	867560	863870	888088	842482	783291	751533	930321	894584	797218	845037
P0A6A6	1509750	1818670	1607570	2032330	1715910	1845870	2027110	1854060	1758360	2028520	1939950	1797130	2639830	2309030	2732910	2775500	2576610	2278720	2573890	2394570	2455480	2680640	2605090
P29208	48013.9	51015.2	48556.3	47685.4	53693.8	51392.5	52107	47818.5	42906.9	39794.2	45464.6	47746.8	44710.3	61099.5	64048.9	58884.3	51817	49184.7	46553.3	54067.1	51534.2	48648.9	57486.1
P0A6B4	37881.2	38240	29608	36490.8	32804.8	35650.2	47133.4	30345.1	32747.9	40203.4	33950.3	39161.2	44131.4	50243.2	42497.7	46691.4	46256.4	46399.1	46822.6	49659.6	43457.1	45453.3	44355.3
P0ABB4	2394210	2407330	2426030	2226840	2484880	2703290	2212400	2564760	2556600	2243730	2636980	2255330	1563300	1958180	2112190	2157670	2073530	1573950	1290820	2106300	1866940	1707860	1836050
P0A780	379265	328391	333020	245044	351250	365703	213090	359636	301675	228398	367171	456758	218207	337198	343302	283049	377215	169851	148990	246001	275739	270418	251551
P0AEW9	38429.2	38209.6	42716.1	37005.9	32501.9	33010.1	35093.6	39619.7	39618.6	26285.9	33647.7	32167.4	93409.5	121665	127919	114807	119012	110749	87513.3	115900	113181	121133	101244
P76503	77608	100667	73547.6	97890.6	90327.4	95642.6	89055.6	91513.3	107427	87039	86492	94814.3	16636.5	25946.9	16753.4	24185.9	20924.1	19035.2	20130.6	19666.6	21450.6	25038.9	14444.7
P07649	20316.4	20865.2	20626.4	18249.2	18202.4	18191.3	19491.8	17956.8	17455	15017.5	18490.9	16481.7	26760.6	28960.9	24297.4	29797.8	29925	24367.4	19708.4	23879.6	27325.9	25594.5	25212.4
P75797	101936	112846	106174	118314	106052	126027	119279	117836	115950	100784	108086	121657	100625	102685	102671	114110	95948.4	86356.1	98834.6	100491	109873	85680.9	101152
P00956	1542490	1606880	1495360	1679160	1591990	1584130	1864170	1532050	1549560	2032520	1736980	1868060	1257030	1215350	1394330	1355440	1099820	1316310	1292610	1436910	1490690	1358930	1445060
P0ABS1	264361	557453	408109	558742	481911	534596	486950	482981	528019	431285	543913	427361	312208	342446	398633	404343	467364	370758	343867	294037	408188	381219	421533
P06999	289290	256752	249469	246282	281027	278278	169825	278816	317753	173238	260279	286765	165235	303952	311345	242727	357149	170684	162939	262448	233074	221193	229122
P22106	299388	302706	297354	290561	272251	308741	315320	291854	266390	327569	295114	325938	433562	427841	457714	467454	433044	391524	327535	408002	431316	379359	419971
P75683	1800.32	5478.83	4700.49	6449.67	8241.25	10673.8	1316.22	4051.71	12757.7	NA	5878.93	4154.78	NA	6508.63	1392.38	3481.25	6624.58	NA	NA	1713.48	3572.81	NA	3195.62
P0A8R7	24518	34253.5	35623.4	37055	37331.7	37398.6	39352.2	32491.5	39698.2	35315.1	32951.4	35535.6	39135.6	30571.9	29099.5	33493	34863.5	34391.8	39770.8	31177.9	32797.1	35538.2	29203.7
P0ABT5	15234.5	17266.6	15402.3	16920.2	17958.2	15817.5	12204.2	17342.2	19421.5	13007.3	16771.6	16415.9	13545.4	21337.8	17474.8	12889.1	15687.1	9724.62	10938.8	19870.8	18961.4	14750.7	15867.5
P0A9I3	81798.5	103950	86370.8	102178	85520.6	83925.8	91629.8	100906	103075	102263	87972.7	83262.2	122358	110417	108626	116177	101353	104277	109435	94251.9	91552.8	116748	104971
P00562	234520	210634	222249	207766	222115	231348	232846	210409	202019	257855	215277	308903	336659	313644	342835	350663	312235	265225	289900	415462	345310	351174	364907
P17802	7258.32	7452.92	7771.39	6573.66	8578.17	7040.23	5332.85	6952.52	6108.55	4859.3	7838.63	7517.55	7768.78	11362.4	12793.4	11410.2	11727.6	6118.83	9331.85	12021.5	9922.53	8964.18	9908.64
P00926	18444.9	16756.8	22770	19317.7	22517	18973.3	18927.4	17445.5	22458.3	17095.7	18137.9	17647.5	23663.5	30961.3	26012.4	34314.1	32755.3	24612.8	22273.3	29724.1	30539.3	25716.8	25888.8
P37626	331979	274943	291370	220211	313485	320774	215575	269862	227043	198328	308323	285527	99345.5	184633	186121	169313	158892	104868	84983.9	215563	187694	128300	149940
P76573	7292.33	7608.2	5081.99	7183.2	5393.4	7503.87	7699.65	5591.27	8293.91	9976.74	5980.68	9615.34	3765.36	5372.73	5089.7	4818.05	5544.9	4778.27	2897.46	4245.58	7676.15	7090.93	5423.49
P33235	6927.46	11380.7	13865	15302.7	15876.6	13259.6	11759.7	14023	12911.4	7827.01	15530.9	9091.98	1849.49	6884.8	12775	5422.96	5734.59	7984.64	3921.29	11110.3	8135.98	13835	7226.15
P0A9J6	42108.4	60969.4	42218.1	57680.8	49692.9	54946.3	43113.1	47425.8	57351.1	46611.2	51941	46981.6	17769.6	28460.3	21060.8	21749	22359.8	21894.6	12163	20949.5	24393.6	22493.2	23915.6
P0AE08	2748860	3542990	2485050	3401750	3319180	3310670	3329240	3104470	4134780	3473310	3592550	2729160	2517570	2972100	3077950	2846000	2905530	2657090	2438060	3024570	3067870	2871340	3003390
P0AEI1	204787	213147	209892	204054	199711	219814	170716	223216	203406	178128	208517	207574	255554	277533	307781	296740	327654	225893	218026	297576	285404	280966	251045
P0ABB0	2079620	1885900	2011940	1531500	1973550	1989330	1504380	1850580	1718620	1427160	1923640	1776920	966424	1574800	1524890	1443790	1434810	882104	747378	1582830	1377390	1335950	1352790
P13029	529231	364325	444413	443077	608223	341965	594707	391692	365289	616322	669828	535563	565280	547573	665896	574253	448139	505824	568532	879659	815485	544673	894148
P27111	5995.93	14059.3	11492.9	9703.71	9258.07	5877.76	11531.4	7969.12	9651.43	13257.3	6614.38	9486.74	20355.2	14316.9	11529.7	17147.7	12883.6	18473.5	16448.7	12020.3	18512.1	17118.9	16478.4
P37330	164154	183079	170468	173927	169035	168090	165119	175236	162034	174424	184598	167424	91773.2	102870	104361	113970	102129	94197.1	89963.9	102756	111055	109517	102437
P0A7V0	2202840	2865120	2302180	2930970	2719170	2740060	2924480	2283710	2769850	2921790	2843500	2792580	3265080	3604420	3627520	3695220	3637310	3615090	2918690	3666510	3797160	3669710	3913290
P75821	77227.8	68895.6	79559.2	65191.8	80966	78221.4	59651.5	74495.1	72829.8	68189.6	82328.4	86881.7	58742.8	62986.6	67977.7	62207.6	61417.2	45507.5	43122.3	67523.3	57961	52914.9	50853.8
P00350	1391890	1370740	1326080	1302260	1372060	1380290	1410470	1448640	1331680	1409530	1396520	1387360	1296360	1603880	1546880	1685540	1573940	1356350	1109160	1573820	1548460	1470890	1473050
P0A7E5	659917	604649	535576	565540	636689	681911	702724	682086	758106	665858	696492	623371	621376	754254	905551	872430	793370	780075	762650	880612	800472	784226	809721
P0AEA8	55880.1	72793.7	60129.8	60193.9	62226.3	69503.3	63289.8	68410.8	72857.6	63146.8	66047.1	66994.4	51505.6	64414.6	61223.7	66197.4	65405.8	59962.4	51343.7	64283	68760.2	62543.2	59717.7
P0AG00	344503	377828	387985	354442	379666	410468	372888	409345	391359	317100	392360	414259	336146	387280	404411	410489	467801	347030	311877	445523	422534	325875	353515
P0AFD1	152176	191860	165884	225852	207793	203426	201104	146323	162575	202334	214344	245068	115791	154483	153518	143578	164406	117014	100398	151006	160341	136441	132199
P17443	76349.8	75324.6	84098.1	64321.2	73132	78298.2	68720.2	83339.8	65371.4	71377.2	77661.3	76017.8	69943	80205.5	80090.8	71402	79914.2	60599	66025.8	80723.7	70964.3	66446.2	59898.3
P0ABZ1	21710.5	26853.2	31982.2	24450.7	33942.8	26000.6	12663.2	24629.7	22283.5	14195.9	24276	18498.8	NA	5186.65	4078.05	3236.62	3918.68	1377	NA	800.918	3360.03	4878.74	6364.64
P63389	111232	114895	129703	110429	109486	128487	102072	117689	107828	115527	122818	113843	130153	145667	160770	163477	154447	126896	106958	154040	152955	147215	131434
P0ACM2	30718.4	46231.3	33585.5	47637.8	34995.7	40784.6	42705.6	33185.6	45772.6	44415.9	36277	44840.5	42200.1	50284.3	42306.1	43758.7	45164.3	41209.7	37579.8	43540.9	41826.9	43636.1	48759.1
P0A9B6	42499.5	46259.8	38971.7	41551.1	34059	40694	41379.5	46184.2	42352.4	36436.1	40844.6	29727	56896.6	60386.3	61535.7	54775.6	57931.9	51715.7	50166.6	64213.9	52147.8	58544.4	58079.5
P11350	2045.09	2395.09	2995.15	2700.4	4311.64	4953.09	2744.26	1667.41	3509.09	1202.73	3303.31	3606.58	8140.21	13207.3	10019.2	4405.83	12799.3	4194.34	6374.92	12841.8	10674.9	9364.62	11484.6
P06616	107721	143972	115846	134970	118540	143698	130543	133336	140107	133399	130169	119491	146279	152641	153712	146489	139906	119535	111269	144125	147019	159839	155208
