Gene	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	sca.adj.pval	sca.P.Value
TMCC3	-0.14072762368989	-0.262204145465524	-0.0192511019142559	0.787807321196249	-2.27413937782417	0.0232314974411505	0.0288590963427639	-5.73541929722953	0.0288590963427639	0.0232314974411505
DFFB	0.0625818005737466	0.00776202656779219	0.117401574579701	0.147186558147979	2.24330054207158	0.0253461400717282	0.0312957546457063	-5.7376142233137	0.0312957546457063	0.0253461400717282
PSMD5	-0.138218812494163	-0.257251573527406	-0.0191860514609198	2.89624014622997	-2.27898874775453	0.0229047713363984	0.0284642681700228	-5.73802765046268	0.0284642681700228	0.0229047713363984
HCCS	-0.150061767302241	-0.279417891305707	-0.0207056432987739	1.35510529595296	-2.27687772566051	0.0230371722623526	0.0286251021448766	-5.74054075509501	0.0286251021448766	0.0230371722623526
UNK	-0.0580318521008703	-0.108476259613758	-0.00758744458798216	0.276841681817893	-2.25930572427005	0.0242209457781283	0.0300338476889907	-5.74151665881526	0.0300338476889907	0.0242209457781283
GBA2	0.107221409853892	0.0145849483482229	0.19985787135956	0.68788740805967	2.2720702586557	0.023353604360184	0.0289995306890197	-5.7418054498296	0.0289995306890197	0.023353604360184
CHST13	-0.204817610405009	-0.389491561358276	-0.0201436594517424	0.777549957188996	-2.17786707084688	0.0297801406236581	0.0364844707513057	-5.74462713458354	0.0364844707513057	0.0297801406236581
CCDC132	0.104029075363735	0.0150212065732054	0.193036944154265	1.94678780116602	2.29473845152828	0.0220460126282482	0.0274467856505928	-5.74546592586559	0.0274467856505928	0.0220460126282482
ABL1	-0.0330597409969085	-0.0623246072931087	-0.00379487470070834	0.0607302499175244	-2.22114985333252	0.0269259830172066	0.0331526813075593	-5.74951148379406	0.0331526813075593	0.0269259830172066
LOC101060545	-0.127397314411972	-0.236488588985488	-0.0183060398384565	1.30271353068223	-2.2928577620803	0.0221547177689961	0.0275713998667022	-5.74975126369731	0.0275713998667022	0.0221547177689961
LAGE3	-0.128989509109603	-0.240740173517011	-0.0172388447021947	0.843268393511428	-2.2660107578006	0.0237382452038845	0.0294687776534613	-5.74996035383284	0.0294687776534613	0.0237382452038845
MAPK9	-0.117967845436241	-0.219840161594886	-0.0160955292775952	0.939163281948203	-2.27278953339803	0.0232816328443041	0.0289176365536714	-5.75053445038519	0.0289176365536714	0.0232816328443041
DEFA4	0.180857289834965	0.0187384865762346	0.342976093093694	0.56509090261999	2.19219547640969	0.0288589121620742	0.0354190967693231	-5.75117022084008	0.0354190967693231	0.0288589121620742
DENR	-0.126438172860871	-0.235673723659755	-0.0172026220619866	1.77477893491529	-2.27173898709537	0.0233422904032796	0.028989229289307	-5.75403620304478	0.028989229289307	0.0233422904032796
RPA1	-0.113605552812801	-0.211865874137147	-0.015345231488455	2.17120692416271	-2.26914845762003	0.023498899360572	0.0291761799842676	-5.76028764042029	0.0291761799842676	0.023498899360572
ACTL8	-0.206469486980269	-0.415817074993236	0.00287810103269776	0.452571230898511	-1.94122287448595	0.0532121787041632	0.06380811191679	-5.76866166005098	0.06380811191679	0.0532121787041632
YBX2	-0.177016729539104	-0.330498675932356	-0.023534783145851	0.708725665621223	-2.26365821919833	0.0238411752929613	0.0295820292841872	-5.77082168811893	0.0295820292841872	0.0238411752929613
CSNK2B	0.0956995899703186	0.0127347682407261	0.178664411699911	2.03200842241165	2.26391603550157	0.0238213340177953	0.029565048874651	-5.7716803262858	0.029565048874651	0.0238213340177953
PTPRM	0.0910746930444341	0.0121111169045667	0.170038269184302	1.13937389659268	2.26369466353838	0.0238361174441157	0.029579574683557	-5.77175490767774	0.029579574683557	0.0238361174441157
COX15	-0.091088820229014	-0.170113832323794	-0.0120638081342339	0.865758352221868	-2.26231075282698	0.0239237495599296	0.0296768196465354	-5.77414539807925	0.0296768196465354	0.0239237495599296
TACC1	0.111345267362839	0.0146378249406224	0.208052709785056	0.97073835751214	2.25976316739418	0.0240818828990309	0.0298691225781498	-5.78001012125358	0.0298691225781498	0.0240818828990309
GTF2B	-0.13881252382297	-0.260119285409375	-0.0175057622365642	1.16257765386876	-2.24641996294652	0.0249664145132499	0.0309023726030625	-5.78266928118069	0.0309023726030625	0.0249664145132499
SNX13	-0.0763599962264808	-0.143143023347029	-0.00957696910593257	0.387041089301538	-2.24517121361147	0.0250892640466879	0.0310424296236554	-5.78376799312728	0.0310424296236554	0.0250892640466879
DEPDC5	-0.072875973569479	-0.136614409012516	-0.00913753812644237	0.442661950810805	-2.24508422625818	0.0250948770971895	0.0310453753887822	-5.7839635482972	0.0310453753887822	0.0250948770971895
ACTR3B	-0.109497430722544	-0.20474445249785	-0.0142504089472389	1.15118617689627	-2.25633143632678	0.0242964332757247	0.0301157880517919	-5.78782180161825	0.0301157880517919	0.0242964332757247
FOLR2	-0.173556088814788	-0.324488431538185	-0.0226237460913911	1.80505126709748	-2.2568346602939	0.0242614821426726	0.0300802292474985	-5.78790744351294	0.0300802292474985	0.0242614821426726
C15orf38-AP3S2	-0.0940991271186974	-0.175620746231934	-0.0125775080054611	1.11023731552282	-2.26637565938139	0.0237406977077026	0.0294687776534613	-5.78933070583225	0.0294687776534613	0.0237406977077026
LYVE1	0.144876544043091	0.0182165910666551	0.271536497019527	0.937502746992996	2.2454163708713	0.0250272100229208	0.0309736312678978	-5.79016792230898	0.0309736312678978	0.0250272100229208
UBE2B	-0.158501447256856	-0.297274545025071	-0.0197283494886407	1.3412174302821	-2.2426346364796	0.0252454515919283	0.0311761554016491	-5.79168006147334	0.0311761554016491	0.0252454515919283
PRKRA	0.186814412096834	0.0241382992063599	0.349490524987308	2.68677262980572	2.25386615449416	0.0244481587994296	0.0302999439056157	-5.79466939665819	0.0302999439056157	0.0244481587994296
CDR2	-0.0902297767932682	-0.169493373819917	-0.0109661797666197	0.346492073904961	-2.23558148867018	0.0257417770149831	0.0317679260219598	-5.79573002675983	0.0317679260219598	0.0257417770149831
DIP2C	-0.100673000608127	-0.188440901042374	-0.0129051001738789	0.459707951258796	-2.25133621193837	0.0246173399990938	0.0304938806669197	-5.79705474678235	0.0304938806669197	0.0246173399990938
AKAP17A	-0.0515564305904874	-0.0968640456139756	-0.00624881556699926	0.208854191260242	-2.23473504337707	0.0257976453737193	0.0318327831210912	-5.79760844268348	0.0318327831210912	0.0257976453737193
PDS5B	-0.118106231243266	-0.221029416450539	-0.0151830460359926	1.07683737529953	-2.25217324571481	0.0245556101495342	0.0304213382543887	-5.79836242159594	0.0304213382543887	0.0245556101495342
GNL1	0.139659104884177	0.0178767487591774	0.261441461009176	2.45178511781291	2.25074561658893	0.0246460317821157	0.0305254848829428	-5.80166166938035	0.0305254848829428	0.0246460317821157
CTIF	-0.0537174812875634	-0.100980564039883	-0.00645439853524372	0.27420537007545	-2.23198460305957	0.0259728460794241	0.0320283973029745	-5.80363997846523	0.0320283973029745	0.0259728460794241
PHF8	-0.0384583986898517	-0.0727199110083928	-0.00419688637131052	0.057996243145406	-2.206511633106	0.0278973674433396	0.0342915554508929	-5.80558258659591	0.0342915554508929	0.0278973674433396
TYW3	0.0560500414899902	0.00445714118705488	0.107642941792926	0.0786917235577246	2.13838767509173	0.0333374243328948	0.0406610743768196	-5.80885242445791	0.0406610743768196	0.0333374243328948
PPP1R16A	0.0623013426350006	0.00725193170666921	0.117350753563332	0.290206697825964	2.22250989680477	0.0266097978234665	0.0327801857245601	-5.81157769915878	0.0327801857245601	0.0266097978234665
RBM22	-0.0852944769218332	-0.160043335006294	-0.0105456188373722	0.741121384654487	-2.23991148773214	0.025374270615304	0.0313224353245078	-5.81226202509962	0.0313224353245078	0.025374270615304
ABCF3	0.114198139578528	0.0143297737608286	0.214066505396227	1.23985544868423	2.24426756558218	0.0250620824499738	0.0310127933434679	-5.8158439523971	0.0310127933434679	0.0250620824499738
NXT1	-0.13270925472761	-0.250981797815401	-0.0144367116398193	0.580454186089708	-2.20510307859935	0.0279492764296738	0.0343455394512824	-5.81809888033351	0.0343455394512824	0.0279492764296738
NTHL1	-0.0643057361869423	-0.121362709028748	-0.00724876334513634	0.257566244610808	-2.2141260347738	0.0272536523515568	0.0335303357034332	-5.8233879435513	0.0335303357034332	0.0272536523515568
MSTO1	-0.103130968622862	-0.193876690044733	-0.0123852472009914	0.766100970055886	-2.23093924666837	0.0259696833619652	0.0320283973029745	-5.82670769976642	0.0320283973029745	0.0259696833619652
DCTN2	0.0732588036570427	0.00901042474859177	0.137507182565494	3.11372450792159	2.23789228423979	0.0254757817567537	0.0314437013330274	-5.83036149957736	0.0314437013330274	0.0254757817567537
CD207	0.096632235458885	0.0104941870448962	0.182770283872874	0.338178891074018	2.2080457500364	0.0280307444704556	0.0344334698348544	-5.83733330576115	0.0344334698348544	0.0280307444704556
LIN7B	-0.0919462247188912	-0.176631286010022	-0.00726116342776083	0.446219321754303	-2.13317736810187	0.033396093645076	0.0407274605714773	-5.83735454052934	0.0407274605714773	0.033396093645076
ANKRD54	-0.0475756552488995	-0.0902411252709513	-0.00491018522684765	0.153241427271385	-2.19182353301335	0.0289387997496753	0.035494467066228	-5.83975393762793	0.035494467066228	0.0289387997496753
AKT1S1	-0.16582071862542	-0.311829901027618	-0.0198115362232223	1.18572431775307	-2.2291121387731	0.0260697962081885	0.0321438244646534	-5.84461906681858	0.0321438244646534	0.0260697962081885
KPTN	0.171690565103595	0.0200567207629105	0.323324409444279	0.883901312019769	2.22284374408982	0.0265276005432684	0.032691506699781	-5.84638145779492	0.032691506699781	0.0265276005432684
BMPR2	-0.106610312973842	-0.202963020922038	-0.0102576050256464	0.495675178558392	-2.17341670500233	0.0301761913499732	0.0369508309429491	-5.84811579117869	0.0369508309429491	0.0301761913499732
UNC119B	-0.106851342518191	-0.200953749791311	-0.0127489352450708	1.11301655673505	-2.22856953445318	0.0260949445686612	0.0321707024235645	-5.85025982389143	0.0321707024235645	0.0260949445686612
PVRL3	-0.0649598441366999	-0.121646337543772	-0.00827335072962804	0.375691758341606	-2.2537385024853	0.0248249667352362	0.0307431415023136	-5.85305502636627	0.0307431415023136	0.0248249667352362
UBAP1	0.0693845512563541	0.00782740470600822	0.1309416978067	0.431812839570738	2.21329921554651	0.0272228464562259	0.0334967256228606	-5.85347454550732	0.0334967256228606	0.0272228464562259
MSI1	-0.0667049538253971	-0.126313124092812	-0.00709678355798239	0.214359598246346	-2.19821735161544	0.028355358979471	0.0348188727944028	-5.85906784597465	0.0348188727944028	0.028355358979471
LAMA5	-0.0769733376663674	-0.14491295299331	-0.00903372233942447	2.73927005914594	-2.223610754827	0.0264260226094827	0.0325705052180266	-5.86205969391785	0.0325705052180266	0.0264260226094827
C11orf31	0.183009012523203	0.0198427441113571	0.346175280935049	2.37723624161254	2.20242137169458	0.0279862328600626	0.0343831883628679	-5.86271817626812	0.0343831883628679	0.0279862328600626
LOC100996725	-0.101109051768197	-0.18963478651106	-0.0125833170253349	3.41493679842867	-2.24247367984156	0.0252460319327462	0.0311761554016491	-5.86326774763767	0.0311761554016491	0.0252460319327462
LOC100996754	-0.101109051768197	-0.18963478651106	-0.0125833170253349	3.41493679842867	-2.24247367984156	0.0252460319327462	0.0311761554016491	-5.86326774763767	0.0311761554016491	0.0252460319327462
LOC101060285	-0.101109051768197	-0.18963478651106	-0.0125833170253349	3.41493679842867	-2.24247367984156	0.0252460319327462	0.0311761554016491	-5.86326774763767	0.0311761554016491	0.0252460319327462
LOC101060415	-0.101109051768197	-0.18963478651106	-0.0125833170253349	3.41493679842867	-2.24247367984156	0.0252460319327462	0.0311761554016491	-5.86326774763767	0.0311761554016491	0.0252460319327462
LOC101060518	-0.101109051768197	-0.18963478651106	-0.0125833170253349	3.41493679842867	-2.24247367984156	0.0252460319327462	0.0311761554016491	-5.86326774763767	0.0311761554016491	0.0252460319327462
LOC101060723	-0.101109051768197	-0.18963478651106	-0.0125833170253349	3.41493679842867	-2.24247367984156	0.0252460319327462	0.0311761554016491	-5.86326774763767	0.0311761554016491	0.0252460319327462
PPIAL4A	-0.101109051768197	-0.18963478651106	-0.0125833170253349	3.41493679842867	-2.24247367984156	0.0252460319327462	0.0311761554016491	-5.86326774763767	0.0311761554016491	0.0252460319327462
PPIAL4B	-0.101109051768197	-0.18963478651106	-0.0125833170253349	3.41493679842867	-2.24247367984156	0.0252460319327462	0.0311761554016491	-5.86326774763767	0.0311761554016491	0.0252460319327462
PPIAL4C	-0.101109051768197	-0.18963478651106	-0.0125833170253349	3.41493679842867	-2.24247367984156	0.0252460319327462	0.0311761554016491	-5.86326774763767	0.0311761554016491	0.0252460319327462
PPIAL4D	-0.101109051768197	-0.18963478651106	-0.0125833170253349	3.41493679842867	-2.24247367984156	0.0252460319327462	0.0311761554016491	-5.86326774763767	0.0311761554016491	0.0252460319327462
PPIAL4E	-0.101109051768197	-0.18963478651106	-0.0125833170253349	3.41493679842867	-2.24247367984156	0.0252460319327462	0.0311761554016491	-5.86326774763767	0.0311761554016491	0.0252460319327462
PPIAL4F	-0.101109051768197	-0.18963478651106	-0.0125833170253349	3.41493679842867	-2.24247367984156	0.0252460319327462	0.0311761554016491	-5.86326774763767	0.0311761554016491	0.0252460319327462
TTC4	-0.0984103745984266	-0.185950220496623	-0.0108705287002301	0.602413210509999	-2.20754716214116	0.0276318890510561	0.0339826241146471	-5.8634040597185	0.0339826241146471	0.0276318890510561
AIMP1	0.0884741354190753	0.0103267865408372	0.166621484297313	2.56293403541581	2.22199771988767	0.0265352520907792	0.0326967410303957	-5.86562725056706	0.0326967410303957	0.0265352520907792
FPGT	-0.121569764025239	-0.229042913890798	-0.0140966141596804	1.23624981976633	-2.22008956705084	0.0266664032769385	0.0328457044722998	-5.86933255003741	0.0328457044722998	0.0266664032769385
C7orf43	0.0986295369083823	0.00971717761947256	0.187541896197292	0.331498036132624	2.18022831017464	0.0297754203408652	0.0364833412902169	-5.87152373116868	0.0364833412902169	0.0297754203408652
HEBP1	0.124056251165988	0.0142835459243121	0.233828956407664	3.38481948842499	2.2180218339298	0.0268061558221525	0.0330136077281414	-5.87440980286724	0.0330136077281414	0.0268061558221525
IGBP1	0.128658018960031	0.0147347743301398	0.242581263589921	1.59272298041059	2.21649479648823	0.0269111235124672	0.0331386335047753	-5.8776787496758	0.0331386335047753	0.0269111235124672
GCC1	-0.0762593958175669	-0.144483247450484	-0.00803554418465004	0.385454551594663	-2.19532856493868	0.0285298477214392	0.0350197044555173	-5.87852794332821	0.0350197044555173	0.0285298477214392
TUBB3	-0.0629074467628349	-0.118636677913114	-0.00717821561255619	4.75940315499198	-2.21544278266492	0.0269831602386359	0.0332188226213917	-5.88009849270333	0.0332188226213917	0.0269831602386359
ACACB	-0.0293258180912663	-0.0553796977158734	-0.00327193846665912	0.0622314074960121	-2.20946967710007	0.0274265629704217	0.0337344266014727	-5.88245997763014	0.0337344266014727	0.0274265629704217
ZNF830	-0.0674247164304182	-0.128946035541745	-0.00590339731909106	0.203669730298239	-2.15440577268994	0.0317912296022416	0.038864039751754	-5.88330496645689	0.038864039751754	0.0317912296022416
EIF4B	0.117406338675421	0.0132667427650566	0.221545934585785	0.977637206459338	2.21271778621944	0.0271750664169028	0.0334507898160133	-5.88475398081772	0.0334507898160133	0.0271750664169028
TXNL4A	-0.121500278310567	-0.2292983957638	-0.0137021608573346	2.05481646981467	-2.21212146589351	0.0272131715912887	0.0334891112279728	-5.88720968427924	0.0334891112279728	0.0272131715912887
CDC42SE2	-0.196841848075366	-0.385085429432548	-0.00859826671818531	1.2837972162052	-2.05494972918027	0.0404538131449521	0.0490790545986188	-5.88765025868993	0.0490790545986188	0.0404538131449521
RPE	-0.0809857598798256	-0.152883235948161	-0.00908828381148978	1.7734053227402	-2.21074799342153	0.0273091224585978	0.0335942778195225	-5.89003184207511	0.0335942778195225	0.0273091224585978
LAMC2	0.154343142900237	0.00990157195440836	0.298784713846066	0.746545290375887	2.09748884207233	0.0362630522139878	0.0441509210946068	-5.89442402392996	0.0441509210946068	0.0362630522139878
PHACTR4	-0.0992488531804567	-0.187722498309817	-0.0107752080510967	0.432984626421449	-2.20213689702982	0.0279520126903357	0.0343455394512824	-5.89575515746422	0.0343455394512824	0.0279520126903357
C3orf37	-0.100821264226135	-0.188867984990082	-0.0127745434621877	0.358707323549141	-2.25138430561423	0.0249224756977121	0.030859917374826	-5.90353551998808	0.030859917374826	0.0249224756977121
HPGDS	0.0804505778062709	0.00702514719207618	0.153876008420466	0.187019854887473	2.15437946775374	0.0318411742730539	0.03892014238899	-5.90412353433194	0.03892014238899	0.0318411742730539
