ID	ind.p.PDC000127	ind.p.PXD030344	ind.p.PXD042844	stat	pval	FDR	weight
TYMP	8.54523723395555e-61	7.81034446285736e-82	3.2772213985067e-43	845.786016441603	1.96510165816382e-179	8.04918017777023e-178	NA
ENPP6	8.71408034285647e-61	6.32105411796687e-102	1.89793676611995e-49	966.996892396937	1.22701377643831e-205	8.99003614793253e-204	NA
MT2A	9.5867464196206e-61	8.79106455213048e-30	1.01723207674216e-12	465.430123825683	2.34144582557172e-97	2.13687740081124e-96	NA
SMIM24	1.01850045592643e-60	NA	NA	NA	NA	NA	NA
CGN	2.25525104809121e-60	3.3845109567922e-28	9.89245259148087e-24	507.130575189686	2.44663885047323e-106	2.55570588356661e-105	NA
PLCL1	2.3528544354362e-60	1.34046066243812e-22	NA	NA	NA	NA	NA
ALDH6A1	2.47130670942701e-60	2.38164217676252e-142	1.14683152923643e-86	1322.46993310302	1.48012364339789e-282	1.28326719882597e-279	NA
NDUFA5	2.88689331196802e-60	3.69197576572146e-108	4.61423813994565e-31	908.637888073878	5.09792121882287e-193	2.73395733817696e-191	NA
ACSF2	3.23792331250449e-60	3.32020455154019e-92	3.03440803156233e-51	927.879597910499	3.52590688390054e-197	2.15785501294713e-195	NA
PDLIM2	3.56629122031055e-60	3.15187559166056e-113	1.1812705599797e-49	1017.17555231248	1.72403044996313e-216	1.75851105896239e-214	NA
CBR4	4.30573681453446e-60	2.37433848227656e-68	7.27271796563183e-15	649.921742149305	3.94995264493865e-137	6.94177488478745e-136	NA
SLC9A3R1	4.42505253894191e-60	1.14491475887711e-92	5.31761839321371e-26	813.133017361667	2.23757886026063e-172	7.5583670331661e-171	NA
PHYHD1	5.30128951912356e-60	1.01059623631894e-45	3.77167111848125e-24	588.054936478722	8.79413066828357e-124	1.28502999259582e-122	NA
PAPLN	5.75011717763203e-60	0.000615890587621601	5.66348180205527e-15	353.206128212963	3.16335878718868e-73	1.89582861877367e-72	NA
ACOX1	6.11566606121244e-60	8.7958831877993e-129	7.14455859473634e-34	1015.04997445644	4.96929635534453e-216	4.78708882231523e-214	NA
SUCLG1	6.94074589730159e-60	3.01715998336764e-108	5.1549665346174e-65	1063.64128161836	1.53237108836329e-226	2.15443091936915e-224	NA
PKN1	7.08600735195428e-60	1.86733170356751e-14	3.9217685905865e-35	494.065199707721	1.59624528692002e-103	1.60302470705751e-102	NA
ACAA1	7.14938031627769e-60	1.02769890124708e-99	1.26541367284979e-37	898.153862467184	9.41699784024173e-191	4.75604104513956e-189	NA
CPQ	8.99571094371695e-60	1.4540868212463e-82	1.32529752975532e-28	777.173405665472	1.31558930778306e-164	3.84477279724014e-163	NA
AASS	1.00775735781476e-59	1.67002785569866e-50	1.27039974338178e-91	919.514238517458	2.26953167739962e-195	1.32652851526211e-193	NA
PEPD	1.09957612279063e-59	9.00775767609985e-113	1.60114745132361e-50	1016.82031836539	2.05769122267949e-216	2.05848264238052e-214	NA
CDH16	1.1683964033176e-59	7.11736648372549e-140	2.62329495450055e-43	1108.2859827327	3.36153626035255e-236	5.82890387545133e-234	NA
DDN	1.3291683535149e-59	1.03778073527601e-31	NA	NA	NA	NA	NA
DAO	1.28054396888593e-59	2.65696777279173e-48	9.98201840687284e-53	729.776718126231	2.27336715592662e-154	5.40002554572158e-153	NA
NCOR2	1.31285411013115e-59	2.98043739154816e-44	NA	NA	NA	NA	NA
SORD	1.72663643813122e-59	2.01650000653634e-78	1.05400951108801e-56	886.197565749641	3.6188870765362e-188	1.69598653803075e-186	NA
BAIAP2	2.26909963736537e-59	5.91008909312485e-29	1.54990627759403e-25	514.315754043437	6.92628430549871e-108	7.33819367763835e-107	NA
NDUFA13	2.4931720483276e-59	4.49557592107956e-82	1.22292748316768e-52	883.562051575718	1.34365729513542e-187	6.18557986663228e-186	NA
AGMAT	2.8237781038056e-59	3.95538184844999e-119	8.09717425576169e-47	1027.15395578783	1.19736019579961e-218	1.38414838634435e-216	NA
TBC1D13	2.91361389047599e-59	2.66539067280139e-10	9.18652529814956e-40	493.4285850584	2.18888709030411e-103	2.18552603527101e-102	NA
AMT	3.06500909281356e-59	5.95981416813752e-29	0.000655064093700671	414.106351641644	2.58986434516533e-86	1.99296957448965e-85	NA
ADH1C	3.24666704726682e-59	1.83664548328298e-44	1.39314213041573e-53	714.172286077103	5.32607081098982e-151	1.21518510345478e-149	NA
