ID	ind.p.PDC000127	ind.p.PXD030344	ind.p.PXD042844	stat	pval	FDR	weight
GNB3	0.00446863770772997	0.699447010805724	0.000150250209192693	-3.2946503090435	0.000985442265383042	0.00110599151338136	NA
C2	0.00446960184716964	1.62556132994935e-15	7.05490275617001e-19	-11.1381146066988	8.18334039864616e-29	2.25475300602528e-28	NA
SRPX2	0.00454878413776952	5.28685570406557e-24	0.00150970663529911	-9.0125846829552	2.01256229235657e-19	4.09598945416231e-19	NA
DIP2C	0.0045633560856852	0.0838826480951533	3.17465350061381e-06	-4.90811329588564	9.19567307553312e-07	1.17302332856604e-06	NA
PPFIBP2	0.00459415777934165	6.5118998395293e-11	8.49610030483172e-34	-12.1779091404795	4.07597404670511e-34	1.28738415245659e-33	NA
EIF2B4	0.00461204048929889	0.616525886187147	0.896288479319304	-0.604245123710949	0.545680684637987	0.552370290228995	NA
SPP1	0.00464723883921433	0.185189547642219	6.4545324976649e-08	-5.06735949616506	4.03372038382116e-07	5.22105335571974e-07	NA
GALNT2	0.00465882283749577	9.71069327029916e-05	0.0176611249387461	-4.86778162154558	1.12857939585092e-06	1.43506966932694e-06	NA
DEFA3	0.00471635840422377	7.84704840095069e-08	9.39896374783125e-12	-8.40347839283145	4.33444594045141e-17	8.17541253887899e-17	NA
PPDPF	0.00497593517451798	0.00387230269200111	0.390057055653636	-3.18678491565493	0.0014386371480365	0.00160355484124403	NA
FAM177A1	0.00474696211937985	1.40046371276001e-07	0.657100650561965	-4.22940565435389	2.34309515158903e-05	2.8078279148966e-05	NA
C3	0.00478580093614485	1.42507504566461e-11	8.8119840306232e-06	-7.81621999605394	5.4433207433766e-15	9.53405875658083e-15	NA
LLGL1	0.00482741423055912	1.00706844324009e-06	0.00122498652453897	-5.98677926888114	2.14036936655742e-09	3.03466924089171e-09	NA
STK11IP	0.00483191181560203	4.02507004097083e-15	1.21520098072358e-14	-10.3807268637934	3.03455889877222e-25	7.46372358932062e-25	NA
ITIH4	0.00491513459454225	2.13646681718619e-32	6.5676509740223e-19	-13.3822257634818	7.6812230833102e-41	2.80996641908436e-40	NA
HNRNPF	0.00494777814285715	2.52149374673467e-32	2.3244734183775e-09	-11.6723777183566	1.76422385333503e-31	5.17917183129167e-31	NA
SMNDC1	0.0049659688043399	0.113821355067994	0.0258803524919107	-3.30807963617496	0.000939380930454705	0.00105543403892557	NA
SYNPO2	0.00498197600730352	0.362981362155379	0.0207278150828016	-2.86742321279459	0.00413829213028388	0.00452161219528182	NA
POLR2I	0.00500186960762395	0.89082230028084	0.599626559288203	-0.630701127305324	0.528235961840169	0.535232464645999	NA
SNRPD2	0.00506557282802703	4.5690023667827e-10	0.0421303226503837	-6.01690488252225	1.77783472464823e-09	2.530313608104e-09	NA
ITGA6	0.0050658278998438	0.000574326693194195	7.39483603928356e-08	-6.39576788129604	1.59742516416293e-10	2.3640983510599e-10	NA
CUTA	0.00516495318379668	1.37904130298421e-09	0.000420717865721405	-6.8408861336837	7.87047983439375e-12	1.22765325632733e-11	NA
FKBP3	0.00526665083402784	0.0159974707135439	0.200090402727497	-3.20058982642721	0.00137146613199464	0.0015316373590889	NA
RNF7	0.00528044790904344	2.15335610962344e-10	6.17863602241683e-05	-7.29673490110807	2.94834891922448e-13	4.87053384496848e-13	NA
CDKL5	0.00531996798198413	7.50325919432669e-09	0.299182602029266	-5.04751298796955	4.47598351876441e-07	5.78629877351204e-07	NA
CLU	0.00534478889978487	0.799676224915537	0.000202010117053871	-3.03089525747172	0.00243829816432931	0.00269185633506813	NA
SHANK3	0.00540648589678396	3.08924472816932e-07	0.317255813419313	-4.62435904450975	3.75758504184197e-06	4.66848755377643e-06	NA
TNC	0.0054451113478539	0.00013464613747674	0.0157360631618486	-4.81535040264005	1.46941812392439e-06	1.85576913829927e-06	NA
ERG	0.00547805359144613	0.672804751536455	0.0302392597827615	-2.29422442881303	0.0217776108032487	0.0232431537543085	NA
PTPRM	0.00554843291726666	2.88831531364208e-06	0.113123862737488	-4.78283835754991	1.72837110236758e-06	2.17488787482249e-06	NA
TPM4	0.00567925472173935	0.0140517234690067	0.201906896304491	-3.21130304078432	0.00132134513640235	0.00147661383449302	NA
CAPN2	0.00574473831756116	3.72233362695426e-09	0.788153854439521	-4.33473956710083	1.45932786170425e-05	1.76503686040118e-05	NA
DKC1	0.00576340189550079	0.0140977253483806	1.84646678569188e-30	-9.31362444444482	1.23542936857669e-20	2.6061247264136e-20	NA
ARL6IP6	0.00582555208452492	0.044100016141764	0.0169163820238123	-3.66592487025142	0.000246446275846463	0.000282630848093762	NA
TUBGCP2	0.00588681659003079	7.05283267161261e-07	0.000983869774195248	-6.02604834117291	1.6801694830138e-09	2.39196542163048e-09	NA
HMGB2	0.00591823494074407	0.000391280575821047	4.13528571206688e-06	-5.96629748567111	2.42697628126042e-09	3.43354109739372e-09	NA
HNF1B	0.00592171206554862	1.35153009610089e-10	9.13283346199765e-07	-7.85393576060001	4.03180848419023e-15	7.10242727218339e-15	NA
USP8	0.00599939375266214	0.319179385136393	2.14819709811743e-05	-4.08366122384565	4.43316469191839e-05	5.27236459244615e-05	NA
CKAP5	0.00606777305799183	3.25008275206908e-12	7.88517581498933e-11	-9.1072052501159	8.45313711941184e-20	1.74289414566708e-19	NA
F7	0.00623893129973875	7.11095202295495e-35	2.4096317122776e-16	-13.2085060803316	7.83642699181781e-40	2.81138573871974e-39	NA
PEX11B	0.00609259601776022	3.70286156238057e-05	2.27242158933732e-24	-9.57749910025195	9.94231825038811e-22	2.19059464373227e-21	NA
MBOAT7	0.00610586148176149	7.78987664202674e-06	7.65109658061096e-06	-6.43779445895666	1.21221999441441e-10	1.80067630238257e-10	NA
PROS1	0.00613694598214085	5.15347164765232e-12	1.09920527016102e-24	-11.2561859941633	2.15901989673392e-29	6.01565158158001e-29	NA
CAMP	0.00617748130517833	1.84155780577764e-15	1.3281802696771e-18	-11.0229670154525	2.96134071214985e-28	7.99009044844581e-28	NA
RAB2A	0.00619096863388736	3.19352962162162e-36	3.34037800756941e-11	-12.4367689422217	1.6504612372613e-35	5.37277807023359e-35	NA
SEMA4B	0.00640742039711549	1.75223227923316e-31	8.63143249329932e-11	-11.8279641003339	2.79847099766111e-32	8.3712743702318e-32	NA
TSC22D2	0.00656176925791842	0.0733654182607101	0.112308945333004	-2.97099557691495	0.00296836055850093	0.00325905690699068	NA
DNAJC8	0.0066636691013356	0.253007660490315	0.137061137252527	-2.44425503193441	0.0145151617673535	0.0155750560053162	NA
PTER	0.00680152043785692	6.64801206330048e-06	2.90174813539454e-05	-6.26044889618452	3.83870857086158e-10	5.60139186132453e-10	NA
BCLAF1	0.00682244869457389	0.00864730879852491	0.00626640260599827	-4.23985150273577	2.23667700547445e-05	2.68215624307932e-05	NA
ARMC8	0.00683592170908184	0.00168577611484668	0.0036759867200654	-4.66377664313314	3.1045834425682e-06	3.86920054342113e-06	NA
AGA	0.00688331644755841	7.44787384228036e-05	0.446016667354018	-3.6903239285311	0.000223968666940856	0.00025753426291475	NA
PAIP1	0.00697235555863947	1.53545421764633e-17	0.208406595004581	-6.76335966846556	1.34827965683367e-11	2.07999726419002e-11	NA
HECTD1	0.00697744404706799	1.50959318458783e-08	0.136940937231079	-5.24979385590097	1.52269514454783e-07	2.00431683753488e-07	NA
ARL8B	0.00697967247212855	0.000196633342767657	1.69006241128089e-08	-6.65302760460853	2.87124314996283e-11	4.37626922534622e-11	NA
EIF4E	0.00699955475564516	0.278526644690911	0.859990185490023	-1.13405158979685	0.256772908400186	0.262887752312097	NA
YBX1	0.00702767951450434	0.202467272703774	0.00292374206671736	-3.49002438722071	0.000482976470465371	0.000548568471476171	NA
PSMG4	0.00703298521708796	0.010362068006561	0.565873795464312	-2.65735177712644	0.00787572147107206	0.00852998190558335	NA
KLC4	0.00709063667911729	0.0074051577164912	0.000551407632608813	-4.70685678979645	2.5156550324138e-06	3.14502222509411e-06	NA
BUB3	0.0071085713616055	0.000114850388790089	0.884748979768901	-2.85012062457156	0.00437026514572498	0.00476906215398811	NA
TOMM6	0.00730828667925695	7.92729447755129e-05	1.12560907042588e-06	-6.32111129089707	2.5968890573317e-10	3.81395168725e-10	NA
POLR1C	0.00713412747630548	0.0707265018633731	0.0295577323449301	-3.35335038940501	0.000798395639028156	0.000899751757847589	NA
SULT2B1	0.0135036755572819	2.65639133228824e-21	0.0293989906514036	-7.79648994886706	6.36528897613049e-15	1.11189500516557e-14	NA
ANAPC13	0.00735378202779671	0.00399589286423976	0.0655654747094613	-3.81142091367628	0.000138170262910586	0.00016061714137673	NA
DYNC1LI2	0.00722059383435304	0.386723645208885	0.00602739015169289	-3.02791520157181	0.00246247176094406	0.00271796692137301	NA
LTA4H	0.00723114765910146	0.0286818279906935	0.437076178891085	-2.60066677840653	0.009304278079683	0.0100479249679284	NA
LPCAT2	0.00730050377720409	1.65318528911501e-13	6.71640665930822e-11	-9.32167163794877	1.1452155205511e-20	2.41974457266727e-20	NA
SRP14	0.00733690943566551	0.118712304340768	0.00201761354276514	-3.7511451390412	0.00017602875983758	0.000203398846884738	NA
PARVB	0.007342478797865	0.978933135776836	0.000819378896915417	-2.05350702373751	0.040023429243854	0.0423002598387908	NA
LYRM7	0.00736544366678494	2.66814772401622e-05	3.70454782936479e-12	-7.69541505787528	1.41035599285245e-14	2.42855738987701e-14	NA
MAT2B	0.00739888606943562	1.61568189840447e-05	0.448900410178767	-3.88109147053286	0.000103988717499753	0.000121588965707735	NA
C16orf58	0.007468374947071	6.62077072335999e-06	0.0129462312538123	-5.20643207449777	1.92506114957269e-07	2.52436806152688e-07	NA
GDPGP1	0.00765542722925101	0.412522621180403	0.00587731338811096	-2.98226143270469	0.00286127550560227	0.0031441392437987	NA
ABHD16A	0.00766926253478254	0.081541336750026	0.036107366187381	-3.24287617009189	0.00118329627940247	0.00132547528971827	NA
CLEC11A	0.0077024381499603	0.463733935940648	0.000188417519394186	-3.50425410063659	0.000457888223297971	0.000520641428982742	NA
C17orf75	0.00816718811737742	0.00253212876076442	5.4104267460677e-05	-5.23984806198896	1.60708859906726e-07	2.11273057678743e-07	NA
PPFIA2	0.00817035497485238	0.0401717813630944	4.01078295422294e-17	-7.20581222924291	5.76988685252397e-13	9.38847400901774e-13	NA
PRDX6	0.00817989272673525	1.66478119068918e-32	7.93604612240829e-11	-11.8997106280837	1.18758231735799e-32	3.6022176180153e-32	NA
RUFY3	0.00818674632161148	1.25307077074009e-05	9.27620019627083e-06	-6.29101885097736	3.1538902787371e-10	4.61765753728972e-10	NA
GORASP1	0.00821842118221429	0.721984035257553	0.941121057159144	-0.14206778756495	0.887026461854652	0.889420133879703	NA
TBCE	0.00822254842120891	1.3213334867768e-10	0.516972941710374	-5.00836216310541	5.48951673168526e-07	7.06318724665513e-07	NA
RNF14	0.00825139013052591	4.86485046085369e-16	3.03887865981444e-11	-9.79742400253325	1.15493398168285e-22	2.63045821922688e-22	NA
HNRNPK	0.00825614633588653	9.93189681797688e-05	0.22024118341684	-3.97766182578826	6.95962566084794e-05	8.2020780896536e-05	NA
CENPF	0.00935783584045002	0.505264315422497	0.325754226039645	-1.61058663847866	0.107269847992641	0.111447523318897	NA
ITGA7	0.00833376106948691	5.15140198463639e-09	0.552276824356921	-4.61199651440776	3.98819684188437e-06	4.94909350464754e-06	NA
MTHFR	0.00837462303802089	0.880313297853725	0.000257467732377858	-2.70689311114881	0.00679161205507775	0.00736501269762652	NA
CCNY	0.00855068686023016	0.00425988954598278	0.0161325807418213	-4.13173597077945	3.60033832017409e-05	4.29267933567399e-05	NA
CHERP	0.00859937869671567	1.72210657280767e-08	7.153261662047e-25	-10.4681047209271	1.21042131595945e-25	3.01738801477586e-25	NA
SRGAP1	0.00891262188332491	1.36354371830599e-36	0.175502621848645	-9.16928799592324	4.76153541032333e-20	9.87226273595135e-20	NA
MGST2	0.00917752077709365	0.0129484404800627	0.0143249458823731	-3.91120299990224	9.18375403701062e-05	0.000107744448580355	NA
ST13	0.00922456441928118	0.0491569341857973	0.217774439972729	-2.76510002972516	0.0056905342825369	0.00618644918239434	NA
MPP1	0.00926750651016418	0.0467762182968252	6.37645802772224e-07	-5.12413867541138	2.98900940657308e-07	3.89402127047161e-07	NA
MAP2K3	0.00932481556662538	0.000129107510784948	1.12670201147531e-15	-8.0442041666907	8.68076920506105e-16	1.57287918511764e-15	NA
SF3B1	0.00953125383393317	1.44720769917609e-09	1.20486650130269e-26	-10.9128574604031	1.00060809005484e-27	2.65976662466289e-27	NA
HSBP1	0.00959523199206865	0.744710713456533	8.88007906076171e-06	-3.44978851477856	0.000561025876179195	0.000635414023053379	NA
ATP6AP1	0.00968443097616399	0.0781976288092446	6.2992011718668e-16	-6.78624168594708	1.15092287182545e-11	1.78453078367689e-11	NA
NAT1	0.00977755759125517	0.178470250243059	0.0241407568709479	-3.02004362865209	0.00252738276132129	0.0027866564485785	NA
CASP6	0.0098821516737576	2.47803236619545e-18	0.00103554934043303	-8.12043929693035	4.64499259299023e-16	8.46052222294648e-16	NA
PRPF38A	0.009940063554563	0.0240850329530277	5.14499919091905e-18	-7.43345430049073	1.05797754744907e-13	1.7730667531669e-13	NA
ARHGAP10	0.0100066531850881	0.133632661555159	0.267973560883055	-2.34082847700132	0.0192410044551609	0.0205653801470612	NA
FAM120A	0.0101458009703173	5.52275468036321e-08	0.084148139843097	-5.2003301858823	1.98934802460975e-07	2.60735410028216e-07	NA
PLAA	0.0101690477101063	0.919370513990334	1.19667524057307e-15	-5.10276603191127	3.34724725471099e-07	4.3487463084432e-07	NA
GMPPB	0.0101739098960794	0.000270847505830119	0.37626954068705	-3.51860827656546	0.000433816746527406	0.000493810659832727	NA
EFEMP1	0.0101830366591026	2.60058844454657e-27	5.76122120332509e-23	-13.2093260178027	7.75153681067796e-40	2.78284986122476e-39	NA
MYH11	0.0101942508469156	0.226616828385064	0.06867388038436	-2.62977044918828	0.00854425400794652	0.0092386633442814	NA
C19orf25	0.0102926715735363	0.613004166437072	6.57610255611568e-06	-3.68690349391019	0.000226999392778448	0.00026084622072752	NA
GOLIM4	0.0102947955682508	0.534165859512207	6.27394956839885e-12	-5.19813806160149	2.01294604528365e-07	2.63761847041954e-07	NA
CDK11A	0.010296188958124	1.72327776331186e-06	0.174584540464262	-4.55749676190628	5.17668882736376e-06	6.39495019709007e-06	NA
PRPF4B	0.0103324355893245	0.183291380245012	0.391780179004454	-2.015891847115	0.0438112863353834	0.0462097144194372	NA
SRP54	0.0104826638750423	0.0096650696167103	0.78974505372748	-2.21827998759164	0.0265357478226238	0.0282057540198793	NA
OSBPL1A	0.0105951783718087	0.00078618955627941	2.82969403890975e-11	-6.93861056127328	3.95975034263785e-12	6.25337622416578e-12	NA
MOCS2	0.010620493626237	0.31764686430305	0.649104574323372	-1.38278759224336	0.166730004591779	0.171952712903734	NA
TFG	0.010640038172892	0.168645077937437	1.23075332196222e-06	-4.60367780294236	4.1509448873798e-06	5.1461428274904e-06	NA
METTL9	0.010669783190991	0.300853399716281	0.248678416169175	-2.02218326767002	0.0431574222170126	0.0455477602704199	NA
EPDR1	0.0107143404217497	0.000142854894940924	0.00010581552887416	-5.56160393914348	2.67306396839828e-08	3.62116634468954e-08	NA
MATR3	0.010847878791415	8.72338210563089e-13	0.00170120532660628	-7.08869842579852	1.35379170855159e-12	2.17023866498778e-12	NA
RAP1GDS1	0.0108817669387804	1.39992161207778e-05	0.827194548071703	-3.19880719098287	0.00137997426671912	0.00154080835704504	NA
EIF2B5	0.0108872630629084	0.0616745769162747	0.00534482745387691	-3.68801467536035	0.000226010618155593	0.000259767396298143	NA
OXR1	0.0109046576277712	0.000250841073541581	5.54979509132787e-11	-7.05792864177284	1.69002800677677e-12	2.69844250805794e-12	NA
FAM160B1	0.0110524057856963	4.78105773192011e-23	2.85116747963328e-16	-11.6627980475999	1.97445400866506e-31	5.78125396780888e-31	NA
ELANE	0.0111338949280974	6.94657457132663e-13	1.12502849809133e-09	-8.86205121892416	7.8555491515229e-19	1.56809542157414e-18	NA
EXOC1	0.0112295506019149	0.000897005264371725	0.00441538502165247	-4.63232368031338	3.61584247314216e-06	4.49668002516986e-06	NA
DNAJC19	0.0115661828556068	3.44952218885773e-06	0.00332336144892499	-5.47447310679782	4.38815272859526e-08	5.90459660997221e-08	NA
HTRA1	0.0115848777439967	7.38128996763456e-20	7.9456587466012e-40	-14.1290882231027	2.51377888411922e-45	1.00051092235564e-44	NA
SLC12A9	0.0115923545941366	0.631609535163931	0.0500058001357049	-2.06636853068648	0.0387936950153865	0.0410172360711465	NA
SGCE	0.0155030537836554	2.58290475803518e-16	0.00245113215814744	-7.55053688843859	4.33467600713749e-14	7.36173182798864e-14	NA
CDH6	0.0117313380514366	1.11348310949224e-05	9.15114522677385e-07	-6.5113351306731	7.44857526009931e-11	1.1172862890149e-10	NA
SERPINA1	0.011856057792488	6.87007138513933e-14	0.0306664722689067	-6.657811667022	2.77934593207564e-11	4.24117264260999e-11	NA
RHOC	0.0118723590068761	9.1265180242429e-08	0.493746867676644	-4.3262079103969	1.51698246639926e-05	1.8339165210804e-05	NA
GNPAT	0.0120833035645682	5.41728100967622e-13	1.05812266057028e-11	-9.27900393530789	1.71070272799276e-20	3.59849397129734e-20	NA
ASPG	0.0120850239858087	0.194312315517759	0.0145591840851956	-3.05903842547713	0.00222048667173081	0.00245556370457986	NA
RANBP2	0.0120907231206943	5.60685577928756e-11	5.6468034970618e-05	-7.2543018713826	4.03738781875202e-13	6.62957431601894e-13	NA
KIT	0.0122956530526184	0.0248023165675348	7.49162412928048e-05	-4.62022680349519	3.83320782751698e-06	4.75903272523707e-06	NA
RFC1	0.0125770381742257	1.91930976594776e-17	0.79523904238181	-5.67651888995526	1.3746338177505e-08	1.88527422091698e-08	NA
STEAP4	0.014113726953777	5.01617455789525e-32	3.64743080672672e-16	-12.6900922655857	6.71066837995298e-37	2.2550966997749e-36	NA
ABCC4	0.012719107124413	1.94709242425221e-06	0.000356537218509842	-5.90983579924671	3.42448912555467e-09	4.81204549733533e-09	NA
CDK11B	0.0127367095010019	1.10366816812296e-05	0.265161797681486	-4.10176975743222	4.10002145012943e-05	4.88173760209963e-05	NA
SPATA5L1	0.0128918967101179	0.634098904783476	0.24361773775974	-1.49039283275503	0.136120975948152	0.140999863974968	NA
SMAD5	0.0129054011415048	2.29067839484402e-06	0.260430923316025	-4.30366288834811	1.67997228671038e-05	2.02624990388764e-05	NA
MYO1B	0.0129308800394676	1.35144029060904e-05	0.000108162221336775	-5.84543192040158	5.05255547002203e-09	7.0445975757316e-09	NA
TUBB	0.0129933720652252	1.20731199818516e-25	3.72592330302384e-11	-11.0505988427544	2.17757425469619e-28	5.89986524631748e-28	NA
NOMO2	0.0130682170941169	0.396667729010021	4.64191076367369e-06	-3.99490321197718	6.47206874022809e-05	7.65175036060603e-05	NA
UBE2H	0.0130807866593307	3.60464090789496e-16	3.25304096644702e-07	-8.81399196517658	1.20766715888444e-18	2.39781853454842e-18	NA
BRAF	0.013133913263744	7.4582588468758e-07	0.934387544100871	-3.19002815441968	0.00142258933988524	0.00158634721245081	NA
TMCC3	0.0131483062326757	0.00914992081276532	0.566808235394286	-2.54787210667376	0.0108382196883001	0.0116705482961161	NA
DNAJB11	0.0131702148461499	6.75322645053879e-06	1.14007301172186e-07	-6.78259868072673	1.18033184708929e-11	1.82849501743849e-11	NA
FLNB	0.0132073096953231	0.583056081921295	0.0698817992859636	-2.01322912191989	0.044090530897548	0.0464853955672973	NA
NT5E	0.0132355748487512	0.114266204870485	1.73864607723101e-15	-6.52165565768702	6.95355068899520e-11	1.04423702898825e-10	NA
QRICH1	0.013254043148558	9.45601583479157e-20	0.0634979052759422	-7.36938178500173	1.7142109368429e-13	2.84716644107815e-13	NA
SEC22B	0.0133718153854582	3.1265795294361e-10	7.99205627802672e-16	-9.45021220051853	3.38144486389777e-21	7.32317909325404e-21	NA
ARIH1	0.0133895130938578	7.43357639210404e-09	0.01387654772312	-5.81886642393781	5.92480567023288e-09	8.23426104636693e-09	NA
MIA3	0.0140428024590293	0.474148082394796	0.00347066281342594	-2.86399294904341	0.00418337323585219	0.00456894973187131	NA
CCDC47	0.0140736746844862	0.172104890010271	0.220723530472513	-2.25793522251314	0.0239496982762536	0.0255247552618462	NA
GDI2	0.014118635839733	0.514905392794474	0.303035227436525	-1.54284955471667	0.122867282759751	0.127397967892411	NA
PGLS	0.0141707219557684	0.0163812795848204	0.568675961991441	-2.39860412588324	0.0164576965601485	0.0176267114486087	NA
ITGB3	0.0142814143220597	1.02764623518346e-07	6.46096042770127e-11	-7.97425899228989	1.53297772617656e-15	2.7394538411441e-15	NA
SRC	0.0143542647919367	0.0367495684222035	1.14637640848725e-06	-5.02463772134506	5.04383742450243e-07	6.5010015565564e-07	NA
TOP2A	0.0143796682777149	0.00147283500484328	0.25222008188554	-3.36459007614714	0.000766574573358295	0.000864265481276517	NA
PDLIM3	0.0143992414348023	0.865299508612333	2.36718170517883e-13	-4.80038161525737	1.58363568703724e-06	1.99614074242009e-06	NA
PSPH	0.0145347734932763	1.52892126099228e-24	0.0123150327427534	-8.42211738506782	3.69740328252534e-17	6.99160010021695e-17	NA
AASDHPPT	0.0145398167927741	0.000187257872903906	0.156359010081314	-3.89674485206436	9.74942357833242e-05	0.000114149226771292	NA
ANP32E	0.0145459157042003	1.70263555338885e-05	2.90961316681738e-05	-5.97371801708588	2.31906511443023e-09	3.28355381743768e-09	NA
LARS	0.0145907898261198	0.707281514658185	0.000755370462580141	-2.77600221387509	0.00550318337326894	0.00598902926940273	NA
PGP	0.0146353285684998	0.664661273776919	2.18541737691532e-13	-5.19508756633018	2.04623501070896e-07	2.67921332134609e-07	NA
GCLC	0.0146596451000219	0.245117159763541	0.0245149843831335	-2.79289371106286	0.00522388536248927	0.00568745325568631	NA
SSSCA1	0.0146866127888293	7.100916515426e-06	0.181380125127348	-4.28929467780853	1.79241428198029e-05	2.15986543777194e-05	NA
GGCX	0.0148212247536525	0.959624546125899	2.86892488280067e-08	-3.38054390083906	0.00072342517432588	0.000816502008427691	NA
RBMX	0.0149364847099895	0.0542125767107659	0.0349878124603805	-3.22689787010727	0.00125140117767686	0.00140025573806733	NA
UGT1A6	0.0150989549047344	3.22728336999352e-06	0.0278451948940039	-4.96051266676288	7.03073762635276e-07	9.01501038508431e-07	NA
SULT1A2	0.0151026898882075	9.68917301387428e-24	1.0600721501466e-06	-9.74866817215972	1.86904124233578e-22	4.22912246308427e-22	NA
BABAM1	0.0151146093216375	0.000121457682395943	0.103240429934717	-4.09918176722412	4.1461332730611e-05	4.93438235791897e-05	NA
THUMPD3	0.0151648745032464	0.0173702482940696	0.0065471464821727	-3.90191894965278	9.54331146388312e-05	0.000111786323429678	NA
LIG3	0.0152191075330035	0.0483235958103709	3.06486649261962e-08	-5.33508914232387	9.54976299004676e-08	1.26759169800808e-07	NA
S100A1	0.0152939240746681	0.17367906859318	0.811021313331969	-1.28197940293772	0.199849871668038	0.20529601745994	NA
PPCDC	0.0157740990394101	0.272527877660876	0.248424330081752	-1.98304269834641	0.0473626603228231	0.0498645130539012	NA
CRIP2	0.0158425652999395	9.35953241258143e-06	0.340388650584459	-3.94873481499423	7.85653261550069e-05	9.23608647815471e-05	NA
NQO1	0.0163853795854093	4.72013597834319e-07	3.15240804891467e-09	-7.41681869471795	1.19966991647279e-13	2.00536083081345e-13	NA
HNRNPD	0.0165025047569332	0.00119564232390531	0.671264406687285	-2.72820189896452	0.00636806184716482	0.00691723903298213	NA
PTX3	0.0191744034580158	0.116686793691288	7.4298702377503e-11	-5.58276279110152	2.36727522629527e-08	3.21949430776157e-08	NA
DDX3X	0.0166736736059792	0.984484562968	0.277045676008454	-0.324955913542157	0.745214438312396	0.749537027861771	NA
ABCB10	0.0166791226897633	0.0547463823667658	6.38844794489447e-21	-7.52765140850952	5.16610883514507e-14	8.75092743745512e-14	NA
SPCS2	0.0166933759909138	2.39509322345692e-13	0.855284748996402	-4.79151757160731	1.65524520763756e-06	2.0858976671828e-06	NA
CDH11	0.0168496501979948	6.12586521083199e-05	0.0425399256964284	-4.43787679150338	9.0850595074247e-06	1.10914056694727e-05	NA
LRRN4	0.0347564096898718	0.852295640387469	5.05573168723742e-08	-3.51805585220466	0.000434720855894041	0.000494731545036273	NA
CDA	0.0171108286079658	0.000297196732124402	0.000363976207751702	-5.15599148384954	2.52292362445646e-07	3.29754992322174e-07	NA
ERN1	0.0277867550094155	0.0180430450269664	0.183354907138966	-2.83650729717288	0.00456099360899632	0.00497198004065357	NA
HARS2	0.0173105511824126	2.46219719275404e-07	0.0254519540660993	-5.25058897442493	1.51613648685875e-07	1.99618881413293e-07	NA
POLR2H	0.0175700799550991	2.30403999325511e-20	0.111026598476312	-7.21725087996575	5.30490551651225e-13	8.66168188854259e-13	NA
VPS13C	0.0177094965112623	5.76112170128835e-05	1.65048342238741e-07	-6.3883860059453	1.67645725372037e-10	2.47683346601913e-10	NA
AKAP8	0.0178348049233378	0.0087370049912948	6.22413672585807e-07	-5.38414849415429	7.27883955953843e-08	9.70138954361233e-08	NA
CSTF3	0.0179312042585047	0.00427475624710879	8.6834496487021e-08	-5.7466919804231	9.10062919822186e-09	1.25740964380213e-08	NA
PTMS	0.018087399210155	0.343006976909153	0.000119010279205721	-3.56458588081055	0.000364431115760461	0.000415648029858785	NA
GAA	0.0182279305811969	8.573269967733e-05	0.0091250595747273	-4.74006582972901	2.13648793727916e-06	2.68130524721983e-06	NA
YPEL5	0.0189612172806093	0.515957175611816	0.000174543430259043	-3.23982207184999	0.00119604307524408	0.00133946524809897	NA
DHX36	0.0189726428383964	0.0847752492946183	0.408744941278551	-2.12457364195786	0.0336222051720581	0.0356580451182561	NA
KPNA1	0.0190130262398127	0.00895755928996668	3.17290062835789e-12	-6.53191229524201	6.49351801067807e-11	9.75997708510469e-11	NA
ANKMY2	0.0190767263017859	6.873385425769e-12	0.0215188162116829	-6.26834854842621	3.64897286620972e-10	5.32752086725315e-10	NA
TSR2	0.0190968863637451	0.384387239009587	0.00163562841364564	-3.06444517215863	0.00218074142462221	0.00241314973216012	NA
GBA3	0.0191458814169865	0.0276189188460506	1.66782758154461e-05	-4.69845868328842	2.62132203091666e-06	3.27319183985321e-06	NA
DOCK6	0.0193015995203942	1.15197078855733e-05	0.0632506562384944	-4.52044036252503	6.17111283803262e-06	7.58556923049284e-06	NA
LGALS3BP	0.0193246540561185	0.257045966055077	4.19754015981247e-07	-4.4146119822493	1.01191324948328e-05	1.23278049737986e-05	NA
GOLPH3L	0.0194339751051302	1.26202538718083e-05	7.94450516302553e-22	-9.12627107632865	7.08993180531065e-20	1.46298394491178e-19	NA
PGLYRP2	0.0195379443844775	1.20663879049472e-29	4.32383931869427e-07	-10.5250415766448	6.62321995008905e-26	1.66364027910977e-25	NA
SNX8	0.0196602245783244	0.126113127183196	1.33972807042808e-23	-7.59200649079945	3.14989236105006e-14	5.38296322673536e-14	NA
NCBP2	0.0196618311176459	0.000134340272933704	0.0188418571733918	-4.49341650226944	7.00895104160208e-06	8.60121805105308e-06	NA
EXOSC7	0.0196904047716479	2.82215995470424e-10	0.0031429111330133	-6.34665434943643	2.20047765682508e-10	3.23815693657823e-10	NA
COPG1	0.0198101770284624	0.768684798724348	0.269812135387157	-1.11806427494947	0.263539542967857	0.269497287697817	NA
ANXA13	0.0200828702348476	0.435290455945628	0.886670127853282	-0.580787197917817	0.561383884321519	0.567713640404459	NA
ARF3	0.0203511211364249	0.000122590567583726	0.00031423961827491	-5.27282945268021	1.34336388978424e-07	1.77319943026075e-07	NA
ELMOD2	0.0207500047920642	3.61945429895162e-05	0.00749311253977447	-4.8725504372373	1.10166718423515e-06	1.40153404069241e-06	NA
