ID	ind.p.lab_A	ind.p.lab_B	ind.p.lab_C	ind.p.lab_D	ind.p.lab_E	stat	pval	FDR	weight
P52096	0.213886285789457	0.583627803044407	0.000302286356141584	0.0286453573109963	0.000280803606906373	-4.1868028154789	2.82911404331172e-05	4.09954638728944e-05	NA
P32695	0.21477845436307	0.384894931381719	0.00687263345190964	0.000195466813388374	0.00424830536017735	-4.34881819414437	1.3687311930224e-05	2.02410569237716e-05	NA
P41052	0.215329126628887	0.348189965675717	0.0971325880555084	0.00906482807693117	0.00482280253694623	-3.32171617540285	0.000894656488502132	0.00117185250114208	NA
P65367	0.215954780610254	0.899485995315373	6.27530304955069e-05	0.95921276597941	0.493863719833792	-0.722774609333523	0.46981836903551	0.48649956056531	NA
P75824	0.217026856609679	0.985355788849928	0.437171986411005	0.0140216800209927	0.910214827615117	0.171982885499945	0.863450983909484	0.871393371409308	NA
P68739	0.217536074062035	0.0155580527718183	0.696143144486545	8.64508760864376e-07	0.0144738855826753	-4.19922247506811	2.67833072567847e-05	3.89084110464263e-05	NA
P0A7N4	0.217538409304087	1.47989922744974e-05	0.00544967034467579	7.57231276691291e-08	0.040553492445876	-6.48373499803299	8.94793307302151e-11	1.71800315002013e-10	NA
P00887	0.217941840629743	0.885003415825633	0.144461627080873	0.892847552998026	0.703055206786191	0.507922662692877	0.611507580724194	0.627298960814133	NA
P09549	0.219052592520031	0.879910503126852	2.92758024358378e-08	1.4507675089112e-05	0.897776559207418	-3.54913290327731	0.000386501953712189	0.00052198153654917	NA
P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	0.219939317044417	0.355626106401543	0.137470806333323	0.0389311905791279	0.0693785041021166	-2.44983065739523	0.0142923414829743	0.0170354654820345	NA
P52095	0.220803125824826	0.00850886102531276	0.00229536131962948	4.06900567377823e-07	5.55942165317994e-05	-6.61297008891168	3.76684588960038e-11	7.40513048604034e-11	NA
P0A752	0.221605453639793	0.93772239269693	0.0297932217689686	0.0399791476856465	0.372368577252108	-1.42715117347724	0.153536324825584	0.166234817856272	NA
P76172	0.221789044366987	0.399305099919697	0.0161568421985782	0.0477250918583207	0.00811559393903982	-3.23461459775664	0.00121807028030375	0.00157842178055109	NA
P29131	0.22209141772132	0.700054904269755	0.959667903028606	0.106689531831263	0.467806046599338	0.0810087677684017	0.935434979753238	0.93834737611792	NA
P33644	0.223464019639901	0.387840460614273	0.0841321905349908	0.000247243497366631	0.00271547959754752	-3.88508778653201	0.000102292919036736	0.000143446674047863	NA
P18392	0.224209095246233	0.532874712478548	0.0374956427892431	0.651387766172741	0.325529992380431	-1.12666275870213	0.259885093727165	0.27618784868422	NA
P0A855	0.224322955597382	0.75195342880699	0.000935126536710715	5.05597424100075e-06	0.0367766796627752	-4.19990362270646	2.67028618782813e-05	3.88160213044543e-05	NA
P0AB18	0.224547342076137	0.714206676994903	0.000590032878732305	0.0184520354850546	0.0749335017284872	-3.11336198237198	0.00184969000395817	0.00235582408464324	NA
P31660	0.22461063891632	2.59598011113029e-06	1.97202248321246e-05	2.24519580881244e-07	0.66199414137633	-6.28483226667759	3.28207857441287e-10	6.15790638065738e-10	NA
P04335	0.224936489755078	0.697587439995939	0.854056036670125	4.03215985381057e-05	0.0426938030833175	-2.16759542198132	0.0301894823840007	0.0348739963478148	NA
P0A772	0.225854409188374	0.0148598309526033	0.454831091638012	0.00419051723618242	0.050073525284444	-3.27373897109017	0.00106134604633111	0.00138311158978896	NA
P08245	0.227173626639476	0.835283636300955	0.00101748680482837	0.355566795570357	0.608929639692801	-1.32009126726124	0.186804548049224	0.200651598464062	NA
P77173	0.229643379082523	0.118774371439734	0.0977300326398753	1.22688072693741e-09	0.00650930592079167	-5.21608364802247	1.8274567534246e-07	2.97559036034649e-07	NA
P0AC23	0.230026269887535	0.0909024338859397	5.7561689704742e-09	1.81000637404466e-10	6.69172612495556e-10	-8.99484637286737	2.36562826768046e-19	6.72060114517359e-19	NA
P15286	0.230169662859731	0.00257278674940308	0.000113143849802059	1.32586077193047e-07	0.0764782070329031	-6.17136376951214	6.77034517463446e-10	1.24990987839405e-09	NA
P37028	0.230427867512739	0.382876328442092	0.85447508780098	0.603702723114772	0.000778810029488474	-1.28812624488265	0.197702020817669	0.211567791901491	NA
P0A6V8	0.230876572605733	0.0535980521861018	0.00949505247554711	0.00239791872123493	2.10605203821901e-06	-5.41740320964805	6.04708659998569e-08	1.00813947368792e-07	NA
P0A8H6	0.231577090102237	0.0224589177157594	0.00432987629593908	0.03269484477498	0.000533769038309024	-4.68633673883761	2.78138497691466e-06	4.27791120614911e-06	NA
P0ABP8	0.231804969814069	0.00763126993086408	0.181428424619614	0.000351235609319801	1.18654897869139e-06	-5.44540333936269	5.16881264040484e-08	8.65475604904997e-08	NA
P02358	0.23247497742865	0.000122547941294471	0.841294612855743	7.16583441325827e-07	0.00363743338286328	-4.87578506269466	1.08376564603667e-06	1.70443416277712e-06	NA
P0A9Q5	0.23263753626252	0.809764231751666	0.0212217878995759	0.988606964887828	0.00664187496056845	-0.93081807957908	0.351947675848386	0.368920584692758	NA
P0A7U7	0.234003935524197	0.312947681246463	0.868115617854439	4.05663834731499e-08	6.07348124014543e-05	-4.16062527492801	3.1737746657756e-05	4.57309370228079e-05	NA
P67095	0.234784942213859	0.0310831345620322	0.00049184735175638	0.000195287058923184	0.000238215084124377	-5.77955506650807	7.48984370348149e-09	1.31428788216461e-08	NA
P0A959	0.235472318310398	0.0294170163039837	0.137650428279654	0.606721292150626	0.0214259135569767	-2.43985360155175	0.0146932150533508	0.0175042231038884	NA
P0AAW1	0.236888090954185	0.617269220135384	1.16793998237258e-05	0.22761502088805	0.416410180881849	-2.50705320429633	0.0121742385302916	0.0145938842735649	NA
P07604	0.237264508548416	0.540207313482945	0.858479946157941	5.90932937019168e-06	0.23650620164089	-2.07469152523037	0.0380151333280516	0.0434890105202736	NA
P39286	0.237687895265185	0.141930898927618	0.237973159653118	0.00780739926693198	0.554566847142003	-2.13717572494456	0.032583701672201	0.0374989254009745	NA
P0ABZ4	0.238558016712537	0.181866030341678	0.149293686111501	0.0109591707148542	0.869369502980546	-1.71151199804171	0.0869866382359433	0.0961694887215035	NA
P0A7M6	0.240816748840624	0.0393691852234222	0.0484857465212421	9.84276133365239e-06	0.000438566008362143	-5.24005020089939	1.60532920274624e-07	2.61760685288559e-07	NA
P0A7K2	0.240878178045954	1.82270040920196e-07	0.00282611736087687	1.53527517830405e-07	6.9531361918138e-05	-7.82010043800434	5.27812068302433e-15	1.21729630167048e-14	NA
P64429	0.241405539060704	0.968652298230806	0.0246234642610793	0.0359190039677852	0.0188906482757939	-2.09486186847396	0.0361832734042717	0.0414139403494496	NA
Q06065	0.242704353339181	1.40189362568235e-07	1.21263639274386e-11	1.36299451192295e-15	3.92419962503966e-07	-11.3384641612754	8.46164119602981e-30	3.86817883247077e-29	NA
P0AFM9	0.243393156706263	0.115939712559544	0.281569006359238	1.51695972242183e-06	1.60126973419649e-06	-5.27490264779834	1.32826579602128e-07	2.16890460243304e-07	NA
P60955	0.244562502678469	0.610436902911182	0.571988831786521	0.00997377894623516	0.0715864141224153	-1.79834135565986	0.0721229299210572	0.0804703295584096	NA
P0ADR6	0.249763438685471	0.00749557778746399	0.000110216431151384	6.41247113855197e-07	1.75197390914792e-07	-7.48579576780201	7.11149107886412e-14	1.55897958569961e-13	NA
P0A8I5	0.250211553636169	0.0105023485083806	0.00259226233112961	0.00651081600415008	0.0260315150123942	-4.56285457227599	5.04627701863434e-06	7.635142510817e-06	NA
P46474	0.250964748968954	0.00341183453283757	0.000194762888242727	0.335092138454063	0.00144013570411116	-4.61971508154086	3.84267357554994e-06	5.8555025913142e-06	NA
P05041	0.251862902772988	6.33707454432396e-06	3.89823810317696e-09	2.37917159195099e-09	1.92788884215318e-09	-10.0859056565725	6.37743326201644e-24	2.22630397510392e-23	NA
P39452	0.252137684828414	0.0129478693664439	0.0264275921267049	0.112921630490087	0.0943373204934988	-3.29028365947148	0.00100086431609712	0.00130577088578016	NA
P0AD10	0.252176500133918	0.0252129533740747	0.00132427803731509	1.31428685069902e-05	0.0870938748989364	-5.00528541823232	5.57793191703879e-07	8.90613661597877e-07	NA
P0A9K9	0.253185650281416	0.877677076920606	6.56874530362185e-05	0.219503142248016	0.000299601534015397	-3.36785814760634	0.000757545622457485	0.00100309489318508	NA
P14375	0.254186223065071	0.0194455699704314	0.84262635954394	0.0164267889683096	0.000257878614218792	-3.27704919096337	0.00104898092406497	0.00136777139165008	NA
P60752	0.254737235545016	0.486638883277632	0.129656291143622	0.461451023448985	7.95180254176282e-10	-3.55663405184714	0.000375636842769105	0.000508500167884852	NA
P0ADV5	0.255124660027886	0.339874031345659	0.000194080861880865	0.0252976173098844	4.76421418377278e-05	-4.68521287096147	2.79669111214935e-06	4.2985832704417e-06	NA
P0AF36	0.255202730518266	0.725815356655338	0.00483467858224064	0.473747497712773	0.0163647855978717	-2.16749822542342	0.0301968848584594	0.0348739963478148	NA
P0ACM2	0.255433986802992	0.269621276245414	0.177478511586052	0.560432642917874	0.413222393814345	-1.01233950463251	0.311375752457048	0.327136221459662	NA
P0AEC5	0.255823505498244	0.52329238600253	0.963008540176764	8.12241598415371e-06	0.396342073816188	-1.51384447133621	0.130065290452108	0.141755169915637	NA
P00935	0.256666079126095	0.846982513595568	0.178814147995966	0.0225598151307073	0.582061502069038	-1.04931594645315	0.294032729088688	0.309621301563226	NA
P36929	0.257886553550804	0.847967247980519	0.0213705562583523	0.929574767834546	0.418241794784473	-0.170886491312853	0.864313018790575	0.871881434016412	NA
P0A9V1	0.258101936876996	0.112782077498358	0.15702710207557	1.85786576303389e-05	6.74709608039936e-05	-4.83418420048649	1.33692752371242e-06	2.09258221102813e-06	NA
P37025	0.25830272656166	0.0242397369793374	0.024796377260961	0.0229055613922866	0.00793520315735733	-4.02232839642211	5.76256363045867e-05	8.20070821777441e-05	NA
P76231	0.261328830239373	0.163950790465847	0.0002842238004536	3.66377601837725e-08	0.000698118308183683	-6.10098566136599	1.05416365651704e-09	1.92608490453232e-09	NA
P23367	0.261716103709794	0.412407748549154	0.0475937398130635	5.16407617061176e-07	3.53579678634818e-05	-5.09251543623531	3.53343936252061e-07	5.68508679556389e-07	NA
P0ACS9	0.261718153563335	0.634384364515451	0.763093887378589	0.867059231473738	0.410919248338795	0.585463819680735	0.558235887344785	0.574441931416876	NA
P0C960	0.261752429066297	0.464013505932109	0.168469445583641	2.94187966802975e-05	0.0213969246118725	-3.4576998885934	0.000544807914586112	0.000730213749392904	NA
P23839	0.261817156414661	0.254142845813913	0.182541295480387	0.768778421779454	3.2909104170921e-07	-2.88160685424052	0.00395653056358686	0.00492748455054278	NA
P67660	0.262058393053133	0.478803028226585	0.968963566813662	0.000355938694229366	0.00303211088643687	-2.21533844420196	0.0267368429755672	0.0310648947129131	NA
P0C093	0.265926930449754	0.0150232764568574	0.368509374749173	0.0984328902325506	0.524857651000701	-1.94924397061906	0.0512662961879866	0.0579860316235253	NA
P30843	0.266338982522388	0.866938339525314	0.0573852110687726	0.0552844894119615	0.323483352957191	-1.40542194314125	0.159895845455904	0.172552706290587	NA
P45955	0.268084082615888	0.429330450438774	5.18639547474488e-08	0.0248762574774948	0.453306236867452	-3.66543593260846	0.000246917621930264	0.000338629881504363	NA
P0AA95	0.268162625893023	0.0819212778858614	0.2007734921617	0.000281416499726013	0.955008933958525	-2.0584942024204	0.0395427172305386	0.0452141044660848	NA
P76372	0.268229124813838	0.212231130731311	0.000265209947037472	0.0110486860789377	0.000377933775549697	-4.71315959380072	2.4390501893178e-06	3.75639815253223e-06	NA
P0A9R7	0.268421984402763	0.619318491594391	0.00270587219411605	0.263820029111302	0.0745474637341325	-2.31195780052834	0.0207800089481339	0.0244378719914073	NA
P32162	0.269269287931358	0.0312857836639391	5.08965425839707e-05	0.946859225878038	0.00100144405055116	-3.50534731096959	0.000456011984522321	0.000613340112282211	NA
P0A8K1	0.270849634985343	0.596972770819105	0.304111337607476	0.00605433109832448	0.0505218373435765	-2.24774687939753	0.0245923348669725	0.0287180636256992	NA
P0A7X6	0.271498991697993	0.12464658168547	0.24964520781649	7.27791485680394e-06	4.86878762240351e-05	-4.77101084551855	1.83303669127733e-06	2.84974125283601e-06	NA
P0AB10	0.275755508945567	0.291704329727463	0.0218624218667026	0.0815451361009563	0.172566253328917	-2.45943099886733	0.0139157444864313	0.0165951735490361	NA
P0AFG0	0.276101608532721	0.0687800924352493	1.87339841165758e-05	0.155949429493467	0.000143450057469232	-4.84782168391671	1.24824521253435e-06	1.95909875318743e-06	NA
P69380	0.277032210006078	0.166692667499257	0.00343437752250925	0.102480447448205	0.130333747868746	-2.97598205309432	0.00292051952714264	0.00366696293762214	NA
P68567	0.277419103129902	0.155074855596772	0.000108204188420372	0.00165896945213947	0.0011794273649733	-5.0454645425344	4.52420792895505e-07	7.25889628712565e-07	NA
P21889	0.278552334455589	0.409621664040988	0.962539345605302	0.937452695704225	0.277802031049732	0.854013641294667	0.393097431084301	0.410002934005536	NA
P21645	0.279288562931764	0.186170161087112	0.456430063284554	0.140857433972781	0.00146865666532975	-2.52102545616432	0.0117013386579266	0.0140416063895119	NA
P0A8E1	0.280872164501569	0.16472162507936	0.952639060624898	0.205645662692524	2.7855845920891e-05	-2.11817689694751	0.0341600890227282	0.0392347183989859	NA
P64493	0.282102890315522	0.81994899712213	0.0628002853433354	0.273955253249884	0.447619413135859	-0.861195121834186	0.389130586330423	0.406417439213642	NA
P69346	0.282967786018806	0.639386583539485	0.000447996951100856	1.31985187179661e-05	2.00366090752627e-07	-5.72864872144293	1.01233778804965e-08	1.75899416566093e-08	NA
P0A988	0.283252939711971	0.0337091603700433	0.057778742900916	0.00158093244223164	0.979408268720215	-2.18492731259122	0.0288941765507049	0.0334701773619025	NA
P77148	0.284183825865367	0.136354377996656	0.0764024963453615	0.698951617094034	0.439770442873848	-1.21962314864702	0.222607766928844	0.23722862858652	NA
P0AG90	0.285929254446629	0.0226943264986714	0.145602215423716	1.22270374030299e-08	0.00158336195335369	-5.4336548392397	5.52113305405627e-08	9.21789170764178e-08	NA
P0AG59	0.289407560621396	0.000136198915253177	0.118437152506372	4.94446577592932e-13	2.78434359822114e-08	-8.02406188233349	1.02304723999107e-15	2.43753964936859e-15	NA
P0ACC3	0.290120432960582	0.671457546880657	0.0805246020445703	0.0355906131763305	0.284700349607279	-1.73693149828913	0.0823992628491732	0.0913608766142903	NA
P0A9W0	0.290145411539428	0.595923138640034	0.178124366501172	0.0109524180594109	0.865747266439928	-1.08144797654002	0.279497890223617	0.295260494761675	NA
P00909	0.290489002226457	0.00780128543709941	0.000160536878096408	0.00185028444498174	1.90840464617503e-06	-6.30188754612749	2.94042482853494e-10	5.53944301303721e-10	NA
P0ACA3	0.290853032596821	0.000158623384277227	3.33067001646097e-06	5.68969683604456e-05	0.813361065315689	-5.19872157170051	2.00663832157217e-07	3.25813579485714e-07	NA
P0A6S5	0.290907586940909	0.819859461417382	0.000403164915730995	2.27921097653846e-06	0.266474801028859	-3.66454676729158	0.000247776963702225	0.000339606260779254	NA
P13000	0.291213175270384	0.563836177763566	0.0125605102170218	0.503022893645341	0.0411976931375361	-1.94898108427604	0.0512976837159701	0.0579930634355226	NA
P0A6Y8	0.293423288111194	0.0547115009739064	1.5422741822069e-06	0.604416002840929	0.00148813190302534	-4.2551014761404	2.08954227087972e-05	3.06448465442831e-05	NA
P0A6B7	0.293901697675122	0.183488711133524	0.141811267692022	0.00991631130426938	0.819297402388738	-1.75897928547204	0.0785810270171313	0.0872533427698653	NA
P31134	0.294444513305782	0.0160840641017336	0.865305407367538	0.00116283648456371	0.0227647011868214	-2.96197073119053	0.00305676839862462	0.00383177061503326	NA
P0AAI3	0.296577437933775	0.853534738074119	8.21305752410862e-06	0.0628619507118463	0.244818301332457	-2.68921462555949	0.00716203548406662	0.00874011109919994	NA
P0AD24	0.297073606272182	0.866271004938114	0.0314314980194408	0.00109269652006231	0.87815626792499	-1.4230550844948	0.15472018746492	0.167359301370505	NA
P75952	0.29745312520053	0.33065221798135	0.303530059409059	0.0326173126039812	0.0709122219793427	-2.14519629122274	0.0319371560254557	0.0368468740524036	NA
P69910	0.297667223116975	0.798744861177886	0.231959185744244	0.0212189374163837	0.037574325378071	-1.89401297420157	0.0582232877752727	0.0656615051562547	NA
P00960	0.298598403301377	0.465197316290577	0.855729184651858	0.21201750949485	0.000438325259622224	-1.64632017999969	0.0996978569039649	0.109801081408573	NA
P12998	0.298837480451406	0.00572914782068539	4.44640118708061e-08	0.175196195008982	5.96836382213773e-07	-6.34804929848975	2.18062211669619e-10	4.12492065424305e-10	NA
P11350	0.29949962289142	3.83061601386829e-05	0.000275649547855028	2.83354578403513e-08	1.68278527581481e-06	-8.05487655538957	7.9559061303162e-16	1.90544778838342e-15	NA
P0AA57	0.300116287519334	0.022197222156706	0.359039430391077	0.053087595593335	0.000256022737266381	-3.57119806971304	0.000355352030273762	0.000481606516323969	NA
P16703	0.300424848823022	0.983693542387965	0.162602528332631	0.000168996469481864	6.10702344756955e-05	-3.03938107452096	0.00237064778854044	0.00299122262037085	NA
P0A9Y6	0.301158585915873	0.704074300312813	0.0340526569066335	0.07820536523529	0.164463033204817	-1.87952775643871	0.0601724672194321	0.0676609880300496	NA
P76035	0.304730969396185	0.683427286830173	0.049296780470148	0.471412856399048	0.0436449967954698	-1.55041631507673	0.121041625127013	0.132421606976561	NA
P0ADK8	0.306724182827126	0.000897903453371462	0.118400703107755	6.85041651935315e-06	0.109987658612388	-4.64451354440121	3.40878686433454e-06	5.21850161822377e-06	NA
P0AGL5	0.310233798051111	0.252674995028348	0.181377263115215	1.4824526775718e-08	1.48049025597085e-08	-5.88472144949303	3.98724943292808e-09	7.0829781753788e-09	NA
P0A715	0.310481208364537	0.00432846135383967	0.140233788196843	0.00104213137208428	0.0329986192843663	-4.07656096512293	4.57066758147166e-05	6.54088081224267e-05	NA
P37177	0.312727576544782	0.0151230014698642	0.0068322465236486	1.31968708037531e-07	0.358189768211059	-4.75467858191049	1.98762381278557e-06	3.08382846104913e-06	NA
P02918	0.313928145520538	0.85044628607971	0.0589996387660833	2.43305227424299e-07	0.00645881894486736	-3.81346813365769	0.000137030201154371	0.000190881247557237	NA
P0A784	0.314021787558873	0.00590237249545785	0.015140528236081	9.24948875533335e-05	0.0190481208512423	-4.91098734288158	9.06189380321258e-07	1.43004132346588e-06	NA
P0AF70	0.314853156232552	0.000694810118943133	0.000142572100833449	8.01522694987031e-12	1.44571594851487e-10	-9.10084832550763	8.96289772131976e-20	2.59103090965128e-19	NA
P0AD42	0.318673929639836	0.0344083948913775	0.431523963942638	0.0119161661899481	0.00311640807409813	-3.33559761971646	0.000851162640991427	0.00111678742872679	NA
P76141	0.319158329284711	0.00051958879430359	3.71583753041066e-05	1.29140177951731e-07	0.000167595152752522	-7.35659147460736	1.88665611479464e-13	4.04735166525777e-13	NA
P0A8Y8	0.32087177497424	0.00064685617047587	0.0116943166038332	0.00360756776524608	0.912541484115588	-3.25564107662658	0.00113136674236478	0.00146854590107518	NA
P0A9X4	0.321732076329246	0.425059643051571	0.0626021927702972	0.00147579616188258	0.737351866272404	-2.02259032081384	0.0431154029501745	0.0492015296667668	NA
P06710	0.322393651689545	0.852914600658056	0.0255605359733312	0.0672507337424234	0.0276837047940577	-2.13545743454137	0.032723663530563	0.0376411985893246	NA
P0A8P3	0.326016490355337	0.0539513521451881	8.48436541379463e-05	0.00362415597672854	7.97203577673297e-06	-5.73301189732033	9.86627098628502e-09	1.71690999640489e-08	NA
Q46919	0.327971231363892	0.910962137701401	0.00224727397385985	0.0194739789100184	1.25763618830481e-05	-3.67527740540244	0.000237591114651649	0.000326616902241885	NA
P05055	0.328245099671919	0.051060975471764	0.0506683559949772	0.024010181319592	0.0364453024071252	-3.34897119615047	0.000811122277195825	0.00106634295188919	NA
P0ABV6	0.328401372783756	0.234577044904452	0.00170937220080435	0.12080704394628	0.107022487826965	-2.91091759524661	0.00360369046468706	0.0045002183363897	NA
P0AFZ1	0.32932400823332	0.834460171742749	0.0494063858898325	0.788242305619375	0.147094051709329	-0.612287641088672	0.540347465112861	0.557278674852298	NA
P68398	0.331486365506983	0.673425458807599	0.991171369357679	0.00664012309728288	0.0286634206360904	-0.890253590290724	0.373329734915975	0.390800413106046	NA
P0AD21	0.331886739728425	0.990555853927266	0.00028089876776814	9.2096426754215e-05	3.87480696534302e-06	-4.35950507181176	1.30356932767419e-05	1.931462206406e-05	NA
P03841	0.332165982794873	0.110750808076939	0.16619206461313	0.521574832623331	0.22092343774547	-1.49404206512615	0.135164624962249	0.14717358029916	NA
P37052	0.33234415173798	0.266735922423065	0.00610674699071329	0.0827050688301846	0.0173233754467145	-3.1580642230567	0.00158820564584361	0.00203403324514934	NA
P0C0R7	0.335254720500622	0.234192941708564	0.546625106770592	0.0175117609438688	0.0995866031611584	-1.97910559241021	0.0478041189694249	0.0543100049830152	NA
P07648	0.335322790005066	0.85464663907846	0.679094809747552	0.00187472796841878	0.320371192758222	-1.01458777320546	0.310302370065549	0.326157235689336	NA
P0A8X0	0.335750859006382	0.203729593442545	0.0314653931242992	0.00391844605980191	0.294814298141923	-2.82215613553925	0.0047701947000928	0.00590571122461785	NA
P43340	0.338219544442861	0.00812278246558788	0.0370627104595557	0.0415667030400553	0.00077485889839758	-4.25054765019356	2.1324846089424e-05	3.11952034222431e-05	NA
P0AG24	0.338885180699818	0.00348988044141655	0.27376647470226	0.030007734703799	2.16610692138049e-06	-4.55720920396795	5.18377861404944e-06	7.83689365273616e-06	NA
P52097	0.338909409242555	0.541234728844356	0.0162790999158662	0.00223522153256385	0.00284711394857079	-3.60328003637278	0.000314226672900813	0.000428389499623358	NA
P22634	0.341012073091413	0.442091354850827	0.484381432431136	0.000403282229308887	0.338782975727521	-1.95023164968086	0.0511485150892957	0.0579096701551535	NA
P19624	0.341804372575133	0.345545096905821	0.0266166958451998	0.0111796598935556	0.00374088058740965	-3.44209306235155	0.000577231630113409	0.000771875609855656	NA
P0A9P4	0.342210895040866	0.731592120175994	0.658608685334961	0.0736701564957033	0.57724956787708	-0.28364990547803	0.77667868809188	0.787617824543878	NA
P09155	0.342698855391201	0.695042190382502	3.46464975017405e-06	0.00438018633663539	0.0908335634701637	-3.7331912803377	0.000189068898324941	0.000262002313706334	NA
P52007	0.342984768631678	0.247479832461243	0.0776977993354492	0.421090367607881	0.58419557827106	-1.11533619419738	0.264706380771328	0.280922847211948	NA
P0ABC7	0.344357444964569	0.316405685235784	0.000553421506842584	0.0961677978545696	0.719644767769871	-2.17441790678701	0.0296737644863295	0.0343042415336193	NA
P0AA37	0.345653811525233	0.662069854352618	0.602873044089953	0.0996039254037565	0.0410523182145064	-1.22562744143498	0.220338906339037	0.23496786484439	NA
P03018	0.347843609809859	0.131265384010221	0.0289617747430899	3.60803374951531e-05	0.44347614739467	-3.36262721504591	0.000772045440748285	0.00102112095033527	NA
P62601	0.356330569990857	0.980050715363197	0.31449075632306	0.323946636283539	0.222117844157653	-0.00822824275115824	0.993434886227117	0.993434886227117	NA
P0AD07	0.358461805484257	0.631562252836103	0.00833934229220621	0.31424005524146	0.907780247616324	-0.705234804743204	0.480664125009332	0.497283405487876	NA
P76270	0.360727623279542	0.807317879677577	0.578516651824558	1.14973706334436e-07	6.25494875281504e-07	-4.16404342220416	3.12660612708267e-05	4.50794775769616e-05	NA
P60472	0.360975180394049	0.065221319658614	0.315139441402901	0.00357300311996362	0.00702904926516631	-3.351993032243	0.000802320380406221	0.00105752068447136	NA
P38684	0.361122694356514	0.0259797311137475	0.000178741651964786	2.76368374742418e-05	0.014392747886331	-5.40551641697535	6.46219312326506e-08	1.0742347010103e-07	NA
P0A6H8	0.364374255809971	0.0838524793728306	0.0940632482175415	0.00513126390777752	0.0295094552103567	-3.35296449082219	0.000799509632072877	0.00105441911407894	NA
P75728	0.364888036584085	0.35033474680757	0.014542414750563	0.00226309636202721	5.54711339492893e-07	-4.75043347669428	2.02981062281757e-06	3.14504618357208e-06	NA
P0A7G2	0.365077991787176	0.0197559335627823	0.0281088771990662	0.110406308001644	0.419699973713031	-2.56705483699784	0.0102566390814529	0.0123465498660749	NA
P21829	0.366668431377637	0.107564863549771	0.00471032914903694	0.479001687073662	0.145351205333222	-2.36393229665214	0.0180821167256847	0.0213760769682091	NA
P68767	0.366815452711886	0.409999323951132	0.0283165639477095	0.000388272891113321	0.281143816222155	-2.86862797202772	0.00412256387641631	0.00512871877498012	NA
Q93K97	0.367403867422584	0.920311944102876	0.408962936884036	0.990843023181585	0.58176948554918	1.52224946934297	0.127946584050202	0.139539178691702	NA
P0A9M5	0.367480739437807	0.396819734194953	0.00941592206632891	0.323647875376379	0.000285622472628976	-3.064038350496	0.00218370914715097	0.00276595155307083	NA
P0A6W3	0.369683526404516	0.29844577270704	0.48350497369421	5.03961330419975e-06	0.671152200501852	-2.18029866599016	0.029235329896385	0.0338483417493825	NA
P0AFA7	0.370994258071393	0.903710585441251	0.0182549823036815	5.39183421733338e-06	0.00280300780239363	-3.70661558489529	0.000210047395892694	0.000289789940201657	NA
P77454	0.372516246059542	0.134604828567087	0.00129626450947153	0.0154103969705138	0.0132053472739893	-3.94527620956997	7.97080450139664e-05	0.000112391270325691	NA
P15028	0.372776559496046	0.688405921471173	0.0547189731406756	0.392404181131864	0.0566474520831244	-1.47156076793495	0.141139526367976	0.153461759675232	NA
P0A7A7	0.374522861685603	0.84602659406836	0.886322226898772	0.001104226172298	0.00013696161461143	-2.14332225563043	0.0320872309570482	0.0369829815532961	NA
P08337	0.375088050769731	0.330747298284991	0.307731233471993	3.49305082997681e-06	4.38690505978891e-05	-4.32673665755586	1.51334710624757e-05	2.23223542432421e-05	NA
P31547	0.375894881557847	0.802484279771397	0.059321841843467	1.74640716566565e-07	0.875072890195711	-2.22276209460292	0.0262318463272713	0.0305243302717338	NA
P0AEM9	0.378086788997113	0.138783868311373	2.7600959821497e-07	3.10830553870372e-07	2.86276799312577e-09	-7.69768403181111	1.38554460557551e-14	3.15756159371512e-14	NA
P0AEK0	0.37819460362465	0.896329352992789	0.00152980275958034	0.092216289017371	0.0307812292572562	-2.32893862584558	0.0198623173061039	0.0234080711372191	NA
P0A8H8	0.379235973820466	0.578991126575622	0.134530818078976	0.765753025266555	0.406182722427819	-0.324607653598918	0.745478033936937	0.758314079554394	NA
P0AAI9	0.379520656704845	0.0378189406511013	0.393290239150921	0.0826946601579407	7.4430424183317e-06	-3.60973364670377	0.000306511578828847	0.000418118814459244	NA
P76502	0.379603503283265	0.615404852258946	0.477262134526289	0.189814361857827	0.705558692411257	-0.182570027565917	0.855135403565969	0.864516002551994	NA
P0AAH4	0.380739957382474	0.851125869025829	0.000297642115843227	0.000553449613144028	0.000285175488249467	-4.20523774585439	2.60807852431227e-05	3.79596520531616e-05	NA
P15042	0.38075973904119	0.0804839705773379	0.874661740751145	0.534200898122127	0.416168473919161	-0.305211190223442	0.760205310210755	0.771931703272622	NA
P24188	0.382849796222131	0.561058195365501	0.0250838039061077	0.0268640863413498	0.0019043644593534	-3.09717300481275	0.0019537581372207	0.00248014256096777	NA
P0AAC4	0.383105843505475	0.322413094685252	0.189239825533528	2.18981354561661e-05	0.222872019358604	-2.90152551338421	0.00371350538563349	0.00462982489637423	NA
P33916	0.386676617985974	0.249446678214772	0.281479871776806	0.000807324120753106	0.209612971781129	-2.4613235761359	0.0138425459068292	0.0165164297096501	NA
P00914	0.388680176638636	0.385768048704545	0.0179249939311777	0.166493097733257	0.402127828693166	-1.73863739220596	0.0820985649670182	0.0910713017255705	NA
