Symbol	metap	metafc	idx	ID
P0AEY5	4.201008596729e-24	-0.394100765320809	-9.21275424859572	P0AEY5
P76483	4.59677890569939e-24	-1.39434013942183	-32.5404776792412	P76483
P0AG84	5.86380876219544e-24	-0.733479033161707	-17.0400530202662	P0AG84
P0AC51	6.22676401822381e-24	-0.574112449331415	-13.3227028479733	P0AC51
P33363	6.23695049483187e-24	-0.256173075242463	-5.94450330779071	P33363
P0A6J8	6.34301318619357e-24	-0.434354841441184	-10.0760352102793	P0A6J8
P50465	6.76277713401339e-24	0.960625603320963	22.2575750781497	P50465
P0AFS3	7.70230219676166e-24	-0.494062196817066	-11.4194470249611	P0AFS3
P14081	8.31851776994947e-24	0.29601602070615	6.83203615635103	P14081
P05706	9.42464613992288e-24	1.07676814215693	24.793377840618	P05706
P0A7X3	9.70961307722856e-24	0.410119902405238	9.43800650105995	P0A7X3
P0A910	9.75285437698296e-24	-0.442876544329068	-10.190973817145	P0A910
P00550	1.03221331531355e-23	-0.38006641957762	-8.73629434203765	P00550
P61175	1.08441312401698e-23	0.366919138417038	8.42622655075889	P61175
P0AE01	1.14937836918241e-23	0.337456163455001	7.74108814082807	P0AE01
P0AC23	1.2550670690935e-23	-0.854348864866235	-19.5657279083914	P0AC23
P0A8A2	1.31336749162284e-23	0.421296142520791	9.63993560227676	P0A8A2
P00634	1.32414597063329e-23	-0.560334021344402	-12.8193576782862	P00634
P0AC92	1.37620255476872e-23	0.694518003434648	15.8775966834049	P0AC92
P0AF26	1.55414254880217e-23	1.17690962094312	26.8435538573245	P0AF26
P15005	1.59222153185054e-23	0.566659363000703	12.9186981785459	P15005
P0A7T7	1.65486400045252e-23	0.414549057611136	9.44394061621973	P0A7T7
P30138	1.81308181448141e-23	-0.659762811998289	-15.0040504842296	P30138
P31663	1.97428629369925e-23	-0.297246806365584	-6.748866828555	P31663
P39099	2.05700059282553e-23	-0.418215180796311	-9.48794977003726	P39099
P25536	2.19317209569688e-23	0.392038222780739	8.88316558426072	P25536
P0A8I3	2.22623745572274e-23	0.315436047675756	7.1453925209219	P0A8I3
P0A7L3	2.25770887352195e-23	0.55962559646565	12.6734670868908	P0A7L3
P75821	2.27822795907985e-23	-0.373565235771926	-8.45841454888802	P75821
P0A6I9	2.31343568009441e-23	-0.477738434763594	-10.813964225382	P0A6I9
P0AGE0	2.40430601848556e-23	-0.461949479105549	-10.4488400058436	P0AGE0
P0ACA1	2.47220662040814e-23	-0.492189448494808	-11.1268851416327	P0ACA1
P0AF70	2.94730756158892e-23	-0.442955020421622	-9.98003110621894	P0AF70
P0AEI4	3.23375384569669e-23	0.380806893910455	8.56445863638242	P0AEI4
P33030	3.39191308352103e-23	0.29375428171857	6.60052807325244	P33030
P07363	3.56734058669413e-23	-2.30051229684976	-51.6411073407583	P07363
P0A7S9	4.01196151558966e-23	0.43847762194157	9.82042686803546	P0A7S9
P04995	4.12999366834232e-23	-0.261408377702566	-5.85137835745871	P04995
P75745	4.16081486922472e-23	-0.256820533827159	-5.74785455265702	P75745
P0AE82	4.71468242826455e-23	-0.239880360113164	-5.35570026761633	P0AE82
P00962	4.87118047533056e-23	0.317482252442922	7.08378014506622	P00962
P15082	5.22649799567845e-23	-0.475163081172351	-10.5874836159197	P15082
P56258	5.72230045520502e-23	0.397218585748504	8.83510632718132	P56258
P0AFF4	6.21594299465508e-23	-1.35021149310924	-29.983462039234	P0AFF4
P06983	6.80036460718758e-23	-0.314752185492581	-6.97725893739339	P06983
P0AFI5	6.83505975020706e-23	0.54065324256763	11.9837184395244	P0AFI5
P0A6U3	6.84094538349077e-23	0.267132355254066	5.92095763396043	P0A6U3
P33913	7.80877112887043e-23	-0.343103798373319	-7.5851388498907	P33913
P76330	7.91681315568194e-23	-0.424311975487763	-9.37790974291436	P76330
P0AEZ9	9.34217860812259e-23	-0.303150077708824	-6.67826035034482	P0AEZ9
P0AAG3	9.70478986068524e-23	-0.538966105002747	-11.864268341662	P0AAG3
P77619	1.16353327195854e-22	-1.00262617600585	-21.9918243186832	P77619
P77243	1.33835049912255e-22	-2.21569313299035	-48.4648089445627	P77243
P37747	1.36754090875041e-22	0.380233166284776	8.31344063740798	P37747
P0AG63	1.43688369906828e-22	0.545998239745504	11.9260093481337	P0AG63
P0AF54	1.44732247255098e-22	-3.1564992542572	-68.9361593267685	P0AF54
P0AD68	1.4492541244711e-22	0.282777034425981	6.17552678081835	P0AD68
P37691	1.45483939160842e-22	0.599416300386388	13.0895646126162	P37691
P37631	1.47474869557082e-22	0.393622236543022	8.59327803929194	P37631
P0AF56	1.57685160543112e-22	-0.794102973869911	-17.3131991431136	P0AF56
P21363	1.78303706501355e-22	-1.1368821519752	-24.7258676001565	P21363
P09373	1.98500549570087e-22	0.430146008163978	9.33513116716499	P09373
P76268	2.13618831999031e-22	-0.364453873972844	-7.89784682143798	P76268
P0A7R9	2.22053460307725e-22	0.32606470986366	7.06045603802246	P0A7R9
P38105	2.37252777448464e-22	-0.847838923345781	-18.3343375645056	P38105
P64610	2.43021376607398e-22	0.418503297548429	9.04567906091856	P64610
P64479	2.65267305726343e-22	-0.867684127221007	-18.7214271545397	P64479
P60390	3.10796182340468e-22	-0.323957617762313	-6.96752634412584	P60390
P77044	3.23002543814106e-22	-0.771137836248713	-16.5723644286586	P77044
P15639	3.47380126510535e-22	0.346508567002998	7.43579491923177	P15639
P0ABQ2	3.54966675910188e-22	-0.992406147729649	-21.2869257096582	P0ABQ2
P45579	3.81846309053572e-22	-0.571081735659658	-12.2314922345511	P45579
P0A6H1	3.88339815945377e-22	0.299445277845434	6.41135938537273	P0A6H1
P0A705	4.07453142359413e-22	0.25082326309932	5.36509011587083	P0A705
P25522	4.12161412526763e-22	-0.236525579243914	-5.05808358692873	P25522
P0AB61	4.15657330054313e-22	-0.596272886048094	-12.7490683243887	P0AB61
P77150	4.20883933396549e-22	0.545052678397706	11.6509575654713	P77150
P05852	4.67047670359985e-22	0.341888984698032	7.29271043882079	P05852
P76520	4.68528188156083e-22	-1.02201951708914	-21.7989243746553	P76520
P0ADE6	5.18899473149998e-22	-1.16858920953086	-24.8733240634807	P0ADE6
P76559	5.43079786387815e-22	-1.19368675682961	-25.3839116568902	P76559
P0A6X3	5.48297446754998e-22	-0.602964553915826	-12.8196195985979	P0A6X3
P0A8R4	5.6398647024974e-22	-0.855239579438708	-18.1727560329308	P0A8R4
P0AD49	5.79962826235284e-22	-0.706912431912333	-15.0124164401642	P0AD49
P27431	5.82734134759106e-22	-0.340523632807169	-7.23085914043646	P27431
P20083	6.37890166048878e-22	0.284886653109197	6.03824500036591	P20083
P32176	6.52839656992575e-22	-0.859123677102071	-18.2007013158434	P32176
P0A6T9	7.2625098406875e-22	-0.963862388641571	-20.3750034339819	P0A6T9
P17854	7.51473513489791e-22	0.328503948817573	6.93934577193825	P17854
P24228	7.61981453868523e-22	0.330562078179732	6.98082834591266	P24228
P0ADU5	7.677504014266e-22	-0.598728037940673	-12.6420107697009	P0ADU5
P0AB58	7.88812080551311e-22	-0.382239516686856	-8.06641062967547	P0AB58
P0AA39	8.25200471402157e-22	0.295409401390335	6.22824654698549	P0AA39
P27836	8.51596292561223e-22	0.459596583601793	9.68359258024467	P27836
P0AFM4	8.58253258487644e-22	-0.666163367637695	-14.0336536684741	P0AFM4
P21888	9.0453930157751e-22	0.265937426500518	5.59627353061461	P21888
P0ADX7	9.75027017255588e-22	-0.912276596760255	-19.1678283852755	P0ADX7
P00448	1.02483035978004e-21	-0.697994160309926	-14.65044234489	P00448
P0A8L1	1.15833881652079e-21	-0.369375401701244	-7.73330413163371	P0A8L1
Q2M7X4	1.16534348509981e-21	-0.723271440223464	-15.1406359987092	Q2M7X4
P0AGJ2	1.33115771110336e-21	0.306242958579423	6.3930577167852	P0AGJ2
P64534	1.43910263287557e-21	-0.551449430241661	-11.4932584198292	P64534
P33219	1.5911771615763e-21	-0.676790588963814	-14.0760811610077	P33219
P0AEN4	1.75826618288667e-21	0.433605444529609	8.99944430808754	P0AEN4
P0A858	1.83482263521379e-21	0.324645882910001	6.73198880530839	P0A858
P0ABD3	1.91077200487862e-21	-0.811904405513442	-16.8216777955885	P0ABD3
P77539	1.99990922238192e-21	-1.11772521385971	-23.1357827079937	P77539
P45524	2.39880336152928e-21	0.512693077339859	10.5717339982923	P45524
P09029	2.43718489544648e-21	0.299417563787071	6.17192763401753	P09029
P0A8J4	2.80138145802616e-21	-0.460130818120603	-9.45689742123411	P0A8J4
P23830	2.8041481840882e-21	-0.311246766032502	-6.39680548605036	P23830
P0ACB7	2.92025540270675e-21	-0.309852640425481	-6.36269357396546	P0ACB7
P24186	2.9214840122383e-21	0.295357217373258	6.06498220654857	P24186
P27303	3.20527149186376e-21	0.317670114815989	6.51037427540455	P27303
P0AFR2	3.34671601021893e-21	-1.25248252055585	-25.6450569779172	P0AFR2
P0AGE4	3.38374241273287e-21	-0.806109214004305	-16.5015414567431	P0AGE4
P65292	3.43064537022804e-21	-1.16831795473457	-23.9091878583811	P65292
P24202	3.70573733654764e-21	-0.34885319173986	-7.12746329504947	P24202
P42620	3.79949498407512e-21	-0.378080422896145	-7.72050587664229	P42620
P32141	4.25288386030156e-21	-0.251284841498719	-5.11900303205235	P32141
P0ADB7	5.35646775820044e-21	-1.12415433942745	-22.7878692047506	P0ADB7
P37657	5.45386087818188e-21	0.858109871324961	17.3881342756521	P37657
P0AFC3	5.46710615966855e-21	-0.602659874773667	-12.2112405234312	P0AFC3
P69054	5.50130137997125e-21	-3.70753312367003	-75.1128954597611	P69054
P00722	5.53969988569126e-21	-1.07405219269183	-21.7565530230359	P00722
P0AAN5	5.55140364056109e-21	-0.741300583911222	-15.0154860274751	P0AAN5
P0AFU8	5.87048364189382e-21	0.282452614981967	5.71439096651774	P0AFU8
P0A9T6	6.01316543135357e-21	1.54647638747264	31.2711395087763	P0A9T6
P28722	6.20491885245872e-21	1.02612610366503	20.7352009650804	P28722
P0A9W9	6.69442799975632e-21	0.373689504995826	7.53891914518026	P0A9W9
P43533	7.36465538320549e-21	-1.46372300123672	-29.4689120692365	P43533
P02919	7.47826765549141e-21	-0.320039465558083	-6.44117797008266	P02919
P12994	7.7103373033264e-21	-0.488302638077253	-9.82119512921988	P12994
P0A8N0	8.16179553335489e-21	-0.459619119009456	-9.23292735408927	P0A8N0
P10346	8.30062021316163e-21	-0.314614580530217	-6.31774061300152	P10346
P33362	8.9487090681689e-21	-0.588495513817019	-11.7982990710337	P33362
P77625	9.20160744278114e-21	0.332384563194188	6.65970241166425	P77625
P27302	9.31157685862056e-21	-0.26886410537963	-5.38561064852109	P27302
P0A905	9.51064474051587e-21	-0.415168489803533	-8.31241633432202	P0A905
P75959	1.0866987867875e-20	-0.353485357625321	-7.05694308532088	P75959
P77808	1.23777057835296e-20	0.299883186223767	5.96988249951503	P77808
P0AA04	1.2547465694701e-20	0.588689254315783	11.7157662181735	P0AA04
P0AFM6	1.26835401566576e-20	-0.450765688509586	-8.96877650042839	P0AFM6
P0A9X9	1.44258637119512e-20	0.950283504486105	18.8544402386598	P0A9X9
P0AAQ2	1.49513303064719e-20	-1.36564949860593	-27.0744385415654	P0AAQ2
P75780	1.71832077247231e-20	1.14986581898159	22.726978049888	P75780
P75919	1.76105391282331e-20	-0.486132605945714	-9.60317401930134	P75919
P07821	1.80356903116211e-20	0.561749200209397	11.0911016257811	P07821
P0AA10	1.86114684801204e-20	0.32858341338024	6.4830228236751	P0AA10
P76015	2.08852963654614e-20	0.291097916419149	5.72885338380927	P76015
P0ADE8	2.12349072050386e-20	-0.258547668576269	-5.08639526150218	P0ADE8
P36659	2.34287894824282e-20	-0.380075670405807	-7.46098048596828	P36659
P06996	2.40928641745129e-20	-0.414184066512223	-8.12550922641597	P06996
P27241	2.61809553207908e-20	0.408854344770862	8.00619171196759	P27241
P0AAT6	2.62467434850283e-20	0.45306611075484	8.87145334135478	P0AAT6
P22255	2.95756285017126e-20	-0.333196579253161	-6.50701799305891	P22255
P0AD27	3.0201782712852e-20	-0.335908322899458	-6.55691951954016	P0AD27
P31545	3.03259285073893e-20	0.552836801041993	10.7903714513394	P31545
P0AG59	3.25216427945619e-20	0.361685137607277	7.04845757990974	P0AG59
P0A903	3.38780994463709e-20	-0.272575594401157	-5.30706889111381	P0A903
P0ABZ6	3.62671595288911e-20	-0.26280667054456	-5.10908951962456	P0ABZ6
P0AF48	3.85051944000907e-20	-0.401888002867342	-7.80244686705396	P0AF48
P05020	4.34482696929156e-20	-0.187738530201614	-3.63499858728535	P05020
P33937	4.46530173421415e-20	-0.591045073929114	-11.4368103580499	P33937
P0ADY1	4.5093508824383e-20	-0.278824657478464	-5.39411002919616	P0ADY1
P42596	5.31875488426809e-20	0.425886687358558	8.20862094073595	P42596
P77258	5.57322523500172e-20	0.540156968198389	10.4001246877219	P77258
P75957	5.83551820842593e-20	0.287230157093101	5.5245620272635	P75957
P0AE14	5.86006471452263e-20	-0.685697209497631	-13.1873956488133	P0AE14
A5A614	7.12698832614699e-20	-1.12436042120319	-21.5282346213259	A5A614
P00370	7.58955258242166e-20	0.475561157777467	9.09262653264257	P00370
Q46798	7.64373430624641e-20	-0.449467353421592	-8.59233004590938	Q46798
P0A9Q1	8.30644381360132e-20	-0.339054906831439	-6.4693659247891	P0A9Q1
P0AC33;P14407	8.49830429488795e-20	-1.40350009053029	-26.7656838748398	P0AC33;P14407
P0DP89	8.59650733142676e-20	-0.656776687351976	-12.52189281407	P0DP89
P0A6W0	9.49681168310871e-20	0.503054114966637	9.56930775113601	P0A6W0
P00957	1.01668217159373e-19	0.224124934919927	4.25676337922737	P00957
P0C8J8;P0C8K0	1.02734986618153e-19	-2.54287524755391	-48.2848313538253	P0C8J8;P0C8K0
P0ACH8	1.06712040524042e-19	-1.45150416958102	-27.537627318786	P0ACH8
P16384	1.06889910794669e-19	0.239049738521373	4.53502771784037	P16384
P0ACZ4	1.07458338087278e-19	0.480468350679479	9.11388877415189	P0ACZ4
P0AAX3	1.07501124821949e-19	0.762512292464424	14.463780751737	P0AAX3
P0A9C5	1.34701057194418e-19	0.280992945483877	5.30251362464235	P0A9C5
P77747	1.45764953226183e-19	-0.875271304416948	-16.4869139062061	P77747
P64636	1.66714313777023e-19	0.809909322905855	15.2084992228683	P64636
P25738	1.6923742535218e-19	-0.789526405499828	-14.8205977554863	P25738
Q2EEQ2	1.81845441853204e-19	2.28100653022655	42.7467411595542	Q2EEQ2
P0AAS3	1.94729140733289e-19	-0.300871693104113	-5.62948058977423	P0AAS3
P45804	2.08592057622366e-19	-1.0801266472267	-20.1775242695246	P45804
P0A6L7	2.09434590991388e-19	-0.492343805984835	-9.19646611617497	P0A6L7
P45527	2.1657882682297e-19	0.813980108383583	15.192437313779	P45527
P0ADZ0	2.1718748659932e-19	0.373579635995365	6.97217846213394	P0ADZ0
P0ABU2	2.19731033303945e-19	0.179680620759954	3.35250053580934	P0ABU2
P65870	2.27859518108272e-19	0.365221133749644	6.80857393024133	P65870
P39304	2.57240001877742e-19	-0.820057057660836	-15.2445831092544	P39304
P37194	2.79743319945448e-19	-0.578308675776881	-10.7294998149749	P37194
P36881	2.86586591912432e-19	-1.28149553336629	-23.7624437816832	P36881
P0A9U6	3.02506027590652e-19	-0.60538762683003	-11.2113344746268	P0A9U6
P0ACV6	3.09029901277664e-19	-0.438717691024773	-8.12066424012697	P0ACV6
P30126	3.1529291501567e-19	0.382041209616271	7.06825360198981	P30126
P0A6W9	3.48099609737706e-19	0.195895210590839	3.61589187288755	P0A6W9
P69776	3.61407431655232e-19	-0.826944288215755	-15.2505089789816	P69776
P0AF96	3.72609162406644e-19	0.371688864614555	6.84975985172927	P0AF96
P0ADV1	4.11994513943856e-19	-0.38975042754067	-7.16560392434162	P0ADV1
P11875	4.29596086598377e-19	0.251091948156015	4.61179066679205	P11875
P0AFL3	4.31694756811365e-19	-0.335055851339568	-6.1532414807134	P0AFL3
P39411	4.5618648338226e-19	0.311066294145485	5.70522260098702	P39411
P46887	4.58658114236674e-19	0.967369034289413	17.7401075978979	P46887
P0A8D6	5.05666756987426e-19	-0.297865768130403	-5.44979248322793	P0A8D6
P0A6P1	5.6574893978562e-19	0.246653005451146	4.50077019396646	P0A6P1
P75777	5.91726033129424e-19	-0.241876596611358	-4.4088974141895	P75777
P27300	6.06065486228985e-19	0.41856131402301	7.6251325541552	P27300
P20605	6.39816653453356e-19	-0.427933226529429	-7.78579335609954	P20605
P75818	6.56984433591938e-19	-0.397596121087648	-7.22926957222973	P75818
P0A6D0	6.60727488435556e-19	-0.632261751631423	-11.4945044976367	P0A6D0
P36673	6.62950090179243e-19	-0.293009638358553	-5.32648132671718	P36673
P0A7A2	6.95996966400492e-19	-0.307889581232023	-5.59047202029555	P0A7A2
P17115	7.33369668701697e-19	-0.305809888565366	-5.54576356963608	P17115
P0A6E9	7.50466756123601e-19	0.611054086981459	11.0751527872833	P0A6E9
P0AE08	7.90204925905688e-19	-0.268654658079585	-4.86325654260111	P0AE08
P36667	8.09914328739278e-19	1.36869919402018	24.7619048464453	P36667
P0A8K5	8.20438932655117e-19	-0.574576572438396	-10.3917653086597	P0A8K5
P27247	8.3805568128428e-19	-0.269163950036211	-4.8656032768095	P27247
P69820	8.41695354048193e-19	-0.632570698224823	-11.4336173662458	P69820
P75779	8.70206218929986e-19	0.837247403574825	15.1210044351534	P75779
P0ABN9	8.72889387526745e-19	1.71505053138528	30.9721674973148	P0ABN9
P76177	9.32260913199749e-19	-0.353739074711933	-6.37807912987297	P76177
P15877	9.78682969801183e-19	0.710049510884928	12.7875358171223	P15877
P11289	1.00066488987342e-18	-0.691916119028354	-12.4542904125854	P11289
P0AG55	1.02674801367372e-18	0.265380534975767	4.77380734125231	P0AG55
P45753	1.05497906402662e-18	-1.08782609490267	-19.555584451266	P45753
P0ADR8	1.07110019187566e-18	0.335997150284143	6.03792587749303	P0ADR8
P0A6W5	1.27623709761214e-18	-0.439690083400197	-7.8678445307006	P0A6W5
P03813	1.27760003705276e-18	-0.292134278576095	-5.22733541242	P03813
P0A9A6	1.33518015876078e-18	0.245339696989706	4.38531463216034	P0A9A6
P26647	1.3424557882216e-18	0.378801362073739	6.76997582623699	P26647
P30870	1.44465094849496e-18	-0.308758532847795	-5.50832542429938	P30870
P00561	1.51485145483763e-18	-0.343676165708174	-6.1241820961233	P00561
P19318	1.65200153640495e-18	-0.429148538864594	-7.6311148348227	P19318
P76222	1.70743563332438e-18	0.586040322661567	10.4125626555228	P76222
P23872	2.02303436153368e-18	-1.08462050974557	-19.1912717642384	P23872
P64581	2.10280596816223e-18	-0.589497930312724	-10.4206732847575	P64581
P21169	2.22788272277436e-18	0.295521906563804	5.21658451482197	P21169
P0AAJ8	2.23529828921035e-18	-0.987865827798022	-17.4364883115752	P0AAJ8
P0A6C5	2.40739847579608e-18	0.354579158918596	6.24713589826491	P0A6C5
P0AC75	2.45259287502037e-18	0.38318311172368	6.74799811398755	P0AC75
P76245	2.54609312731257e-18	0.457400655047695	8.04756462721377	P76245
P00350	2.60298684817139e-18	0.203123838442359	3.57183682987853	P00350
P77223	2.68715175592589e-18	0.726731236244318	12.7691822057238	P77223
P0AED7	2.68793657092164e-18	0.441840457006389	7.76339353176822	P0AED7
P0A8P6	2.8838197605277e-18	0.282324861741637	4.95198707733406	P0A8P6
P75792	2.90811344087263e-18	0.31554593041054	5.53353607460775	P75792
P0C077	2.99164299926447e-18	-0.538241763780159	-9.43219723577854	P0C077
Q46822	3.24753687044435e-18	-0.447380582431617	-7.82399111682793	Q46822
P09053	3.44244957411282e-18	0.340600728290605	5.94795561799469	P09053
P0AAF3	3.54489265734988e-18	-1.66170743377664	-28.9974542695661	P0AAF3
P09147	3.72947580845647e-18	-0.288814532919376	-5.03356140181152	P09147
P64483	4.00433882864816e-18	-0.442423574591692	-7.69705050419247	P64483
P0AEM9	4.47675362373098e-18	-0.235566867140018	-4.08685824832741	P0AEM9
P06721	4.70917939705431e-18	0.271065294350459	4.69676320002374	P06721
P0A8C1	4.85527012397538e-18	-0.75271640187874	-13.0323711547207	P0A8C1
P76007	4.9169162843238e-18	0.416476886032625	7.20850987930793	P76007
P0A9F9	5.19296101609931e-18	0.592850168229452	10.2471690880739	P0A9F9
P36979	5.63129022361744e-18	0.254668069237337	4.39286937896436	P36979
P0AB98	6.05704315516494e-18	-0.745685265115527	-12.8390145185234	P0AB98
P42588	6.30394002748805e-18	-0.725834473704328	-12.484634518619	P42588
P40874	6.5606494498952e-18	0.181678816428931	3.12179676200573	P40874
P38506	6.70094069165725e-18	-0.381320581588506	-6.548747894734	P38506
P0AEU0	7.54001201059547e-18	-0.37247961725965	-6.37782990989017	P0AEU0
P76002	7.68816547388627e-18	0.594470078230167	10.1738663051989	P76002
P28248	7.70697814648575e-18	-0.411944194975233	-7.04964874160481	P28248
P0AFA2	7.98366251632546e-18	0.35367802847922	6.04711542775736	P0AFA2
Q46938	8.89427751042496e-18	-0.893683400556312	-15.2380967538051	Q46938
P09546	8.91893402178141e-18	-0.465327654928614	-7.93369089167399	P09546
P0ADW3	9.33589806553622e-18	-0.290333644658172	-4.94433664709907	P0ADW3
P0A7L8	1.126428558162e-17	0.344408498031419	5.83713728922156	P0A7L8
P77360	1.14036352389184e-17	-0.870425888823923	-14.7475881298021	P77360
P0AB87	1.20627899073541e-17	-2.33656653508418	-39.531322976804	P0AB87
P76192	1.24313764950608e-17	-1.29849540730854	-21.95168915164	P76192
P0AB12	1.27268088518144e-17	0.460096443421857	7.77345845884375	P0AB12
P15770	1.29705622949811e-17	0.281715816175207	4.75734659335361	P15770
P0AFH8	1.32487689072392e-17	-0.666640199587558	-11.2514362766564	P0AFH8
P21338	1.41200166919337e-17	0.31145679612905	5.2480983397038	P21338
P23917	1.41362188576397e-17	-0.320706738284905	-5.40380166127061	P23917
P06966	1.57115329260702e-17	-0.386228565054958	-6.49010039311177	P06966
P77544	1.84036306893172e-17	0.301216511412841	5.04088738300333	P77544
P69853	1.89878198517365e-17	0.693582976385331	11.5977650079938	P69853
P46144	1.97413672950426e-17	0.426774290851256	7.12910353712263	P46144
P0AFB1	2.17008191661921e-17	-0.297407838149652	-4.95586261073274	P0AFB1
Q46893	2.22111736025652e-17	-0.267966452588461	-4.46256015681891	Q46893
P0A8Z7	2.41405134357236e-17	-0.878341302654334	-14.5956200833474	P0A8Z7
P0AEC8	2.41619447010227e-17	-0.544609245568818	-9.04970000726532	P0AEC8
P63020	2.49890342120722e-17	-0.426108800946911	-7.07436506566237	P63020
P0A731	2.55820386177522e-17	-0.44634020206239	-7.40570557769384	P0A731
P45424	2.65620519483562e-17	-0.678400853264672	-11.2449950593113	P45424
P25740	2.70900384138341e-17	-0.292426244119148	-4.84468125817711	P25740
P0AG78	3.10434333317695e-17	0.644529538021545	10.6399131124793	P0AG78
P00895	3.3265690596528e-17	0.275366687223744	4.53749322378434	P00895
P0AA99	3.4495148696418e-17	0.78250805423113	12.8818369389743	P0AA99
P38521	3.71391821027828e-17	-0.454984371052903	-7.47546950123377	P38521
P75853	3.74598330557136e-17	-1.41947160039655	-23.3168567893707	P75853
P17846	3.75587688692873e-17	0.255170885776256	4.19125545441482	P17846
P06136	3.7742771600847e-17	0.41043523601664	6.74064609996882	P06136
P11880	3.87504476728711e-17	0.280560427254287	4.60448009425116	P11880
P0AGM5	4.08511568721742e-17	1.47894693227969	24.2381590356613	P0AGM5
P0AFW8	4.26612543005195e-17	-0.522916820283685	-8.56013076749359	P0AFW8
P11350	4.34341918527361e-17	0.886703068545266	14.5083847994661	P11350
P37019	4.66653230427779e-17	-0.600113704761861	-9.80046034715811	P37019
P77181	4.93436249775852e-17	-0.379658582560691	-6.19100478520293	P77181
P37749	4.98612946855269e-17	0.316367442921881	5.15749685924867	P37749
P0AGA6	4.99681955464049e-17	-0.421447825868641	-6.87015011308703	P0AGA6
P30015	5.1272314828036e-17	-0.575736048602851	-9.3788076358725	P30015
P14175	5.18731224592708e-17	0.52978933720557	8.6276498771464	P14175
P39165	5.2673204971677e-17	0.374485073605974	6.0960216627601	P39165
P0AEJ4	5.34114033006765e-17	-0.288629112553079	-4.6966785610312	P0AEJ4
P09152;P19319	5.48186248736188e-17	1.34241812319038	21.8291575713202	P09152;P19319
P32157	5.53580070369903e-17	-0.250367483688573	-4.07017900437839	P32157
P15043	5.74153737311394e-17	0.370578342878059	6.01855241781768	P15043
P07813	7.07214342985364e-17	0.251906021453331	4.06839533715979	P07813
P0AEM0	7.14253473433787e-17	-0.480736526586919	-7.76204293371052	P0AEM0
P76445	7.48058267037925e-17	0.762351926293126	12.2937363908822	P76445
P31441	7.48499442225029e-17	-0.481183272802702	-7.75946931973955	P31441
P16095	8.08417535572214e-17	-0.467038582029897	-7.51575499235151	P16095
P30871	8.26672886923998e-17	0.210788653861006	3.39004358114905	P30871
P76010	8.42895126763265e-17	-2.61036072433805	-41.9595294175974	P76010
P40710	8.43279164190333e-17	-0.275333056989785	-4.42571144087322	P40710
P26459	8.73085480719448e-17	1.1403721679744	18.3131719111026	P26459
P36548	9.04437787573325e-17	0.291364038098959	4.67453428800326	P36548
P0ACC7	9.71489624525059e-17	0.19747847843467	3.16213634667902	P0ACC7
P77301	9.73064263436789e-17	0.955124157375676	15.2933128358274	P77301
P76389	1.05378734404009e-16	-0.371070766877763	-5.92868930489978	P76389
P0A786	1.07375861019651e-16	-0.283313205036858	-4.52425501587231	P0A786
P45799	1.12262227976268e-16	-0.250330722932472	-3.99271653923339	P45799
P75975	1.25478469204769e-16	-1.35426391981701	-21.5347339899116	P75975
P0A7J3	1.25540303360456e-16	0.296432386538619	4.71363565266978	P0A7J3
P75820	1.30077668725302e-16	-0.252243335580001	-4.00708648799469	P75820
P76407	1.32338706397386e-16	-0.558288920129748	-8.86468628238457	P76407
P13035	1.3249994623137e-16	-0.444329257729941	-7.0549641115106	P13035
P13016	1.39025950821127e-16	-0.304812538308186	-4.83338319636481	P13016
P17802	1.42291768781337e-16	0.634548584935341	10.0555773476111	P17802
P42624	1.42671177501251e-16	-0.773618233791496	-12.2584944069335	P42624
P39385	1.51258055781978e-16	-0.327400520735563	-5.17956839675625	P39385
P61517	1.5178683310581e-16	0.2739792312142	4.33401332006607	P61517
P06992	1.5291335665387e-16	0.237093349313366	3.74976280620301	P06992
P0AAB8	1.57106173943807e-16	-0.580114714930547	-9.16802084629456	P0AAB8
P21165	1.65435462060136e-16	-0.221949970576306	-3.50267491593924	P21165
P0A6B4	1.76325283740495e-16	0.338716955553034	5.3360403603485	P0A6B4
P0AC53	1.79439918937678e-16	0.195234419258554	3.07417696706364	P0AC53
P0A698	1.82784721864815e-16	-0.266719241105763	-4.19764344842017	P0A698
P0ADC1	1.83182948528005e-16	-0.356178929672277	-5.60522876073782	P0ADC1
P63183	1.92886562992663e-16	0.564357538083305	8.86870828936433	P63183
P0AE37	2.01820152681112e-16	-1.40616402035825	-22.0697941756113	P0AE37
P0A8X2	2.15555547582799e-16	-0.535518081097209	-8.38966231246795	P0A8X2
P77570	2.20434059971878e-16	-0.331475244173459	-5.18981551600773	P77570
P0ACF0	2.33655136998424e-16	-0.477271549374462	-7.46043426946424	P0ACF0
P0ADV7	2.49894503478171e-16	-0.402369110807405	-6.27786076170723	P0ADV7
P0AGG4	2.59783827534951e-16	-0.53083862332274	-8.27332585083829	P0AGG4
P46888	2.71103519817105e-16	-0.732534938801338	-11.4032723856886	P46888
P0A7M9	2.75207795697183e-16	-0.669922670935263	-10.4242240431997	P0A7M9
P25437	3.02259023993179e-16	-0.192841847736083	-2.99283233664493	P25437
P0AEX3	3.03311176735033e-16	-0.775931777821735	-12.040995911397	P0AEX3
P31600	3.08946729640669e-16	-0.353842909780169	-5.48814471717519	P31600
