ind.p.Center1	ind.p.Center2	ind.p.Center3	stat	pval	FDR	weight	ID
0.157751537508403	0.0127720228176264	0.109415019960241	-2.5787125716623	0.00991692635112188	0.0321381872490061	NA	P13473
0.15792549389583	0.0566567095909442	0.228248470758197	-1.92322428385292	0.0544518887761992	0.127605959613291	NA	Q9UHG3
0.16085989723451	0.55076150267726	0.373992827181646	-0.683952794623014	0.494004974623732	0.653730571110677	NA	P00915
0.166927095748386	0.144799726385694	0.451783646136593	-1.23930354209904	0.215233107454954	0.357021742223857	NA	Q9BWP8
0.169612125002153	0.134188376696357	0.0996235084854666	-1.93193374227206	0.0533676844109641	0.1270659152642	NA	Q13093
0.174161046972969	0.300045933686258	0.00974569387700878	-2.19284239963763	0.0283187359226585	0.07683377963512	NA	Q08380
0.175292006881948	0.122183209266198	0.223498735453703	-1.6500840619064	0.0989257440905927	0.200138788622586	NA	P03950
0.177353779680119	0.464798673590495	0.792444590348385	-0.11484391844863	0.908568837442827	0.932548660131934	NA	Q9BXR6
0.185460442525444	0.0347939770545683	0.261755122998116	-1.93255126143285	0.0532915014182206	0.1270659152642	NA	P06681
0.191490923140996	0.544132006161328	0.0791401974293333	-1.25426162149301	0.209746928596094	0.352939543310734	NA	P00338
0.19441356418033	0.00998616392428251	0.0770422293656202	-2.66381639546032	0.00772597185910599	0.0263339213989733	NA	Q96IY4
0.201114266512308	0.0524251366694851	0.704597221761547	-1.10952845176558	0.267202277497545	0.423171027711044	NA	P13671
0.202215813949551	0.867764041976037	0.0607120349529083	-0.731313906495858	0.464587438193469	0.640179540817772	NA	P08637
0.206476443507534	0.667428615753832	0.308304192799592	-0.511848343165197	0.608757153471914	0.742386772526724	NA	P14923
0.216619646184173	0.0478139534989748	0.0570732813896298	-2.32667351267491	0.0199826486390231	0.0568611953142933	NA	P29622
0.221722403625053	0.19603168597175	0.0010766877722888	-2.70805634956751	0.00676785303072182	0.0239267531389155	NA	Q9Y6R7
0.22397597712414	0.327064801525561	0.124660639815343	-1.36189194261692	0.173231989388376	0.303155981429658	NA	Q13740
0.227908256501996	0.0713221307985097	0.0492779581372591	-2.23068697829869	0.0257018707907956	0.0719652382142278	NA	P22692
0.229933088043669	0.796128678423163	0.579178901168307	0.166622564548279	0.867667037955598	0.909231926001375	NA	P14780
0.243297080516168	0.97895961273896	0.295706666290368	0.461993009902716	0.644086333188934	0.76417022581738	NA	P00488
0.248380268753343	0.943439858834153	0.0105946035848386	-0.808214683277449	0.418967006466981	0.599808478619893	NA	Q86VB7
0.250759992925022	0.767978425677993	0.372461671165656	-0.153133575657625	0.87829293858192	0.9148884776895	NA	P15924
